enc_id,evo_id_enc,evo_index_enc,trainer_name_enc,location_enc,pokemon_enc,level_enc,stage_enc,hp_enc,attack_enc,defense_enc,sp_attack_enc,sp_defense_enc,speed_enc,types_enc,move_name_1_enc,move_name_2_enc,move_name_3_enc,move_name_4_enc,move_type_1_enc,move_type_2_enc,move_type_3_enc,move_type_4_enc,move_category_1_enc,move_category_2_enc,move_category_3_enc,move_category_4_enc,move_power_1_enc,move_power_2_enc,move_power_3_enc,move_power_4_enc,move_accuracy_1_enc,move_accuracy_2_enc,move_accuracy_3_enc,move_accuracy_4_enc,move_crit_1_enc,move_crit_2_enc,move_crit_3_enc,move_crit_4_enc,exp_enc
414,50,2,rocket_grunt_14,goldenrod_city_underground_warehouse,weezing,23,34,66.0,50.0,63.0,47.0,40.0,36.0,poison,tackle,selfdestruct,smog,sludge,normal,normal,poison,poison,physical,physical,physical,physical,35.0,0.0,20.0,65.0,0.95,1.0,1.0,1.0,False,False,False,False,53593
415,50,1,rocket_grunt_11,goldenrod_city_underground_warehouse,koffing,24,34,57.0,40.0,54.0,37.0,30.0,25.0,poison,tackle,smog,selfdestruct,sludge,normal,poison,normal,poison,physical,physical,physical,physical,35.0,20.0,0.0,65.0,0.95,1.0,1.0,1.0,False,False,False,False,53593
416,38,2,rocket_grunt_11,goldenrod_city_underground_warehouse,muk,24,34,88.0,59.0,44.0,40.0,56.0,32.0,poison,poison_gas,pound,harden,,poison,normal,normal,,physical,physical,physical,,0.0,40.0,0.0,,0.55,1.0,1.0,,False,False,False,False,53593
417,50,1,burgular_eddie,goldenrod_city_underground_warehouse,koffing,24,34,57.0,40.0,54.0,37.0,30.0,25.0,poison,tackle,smog,sludge,smokescreen,normal,poison,poison,normal,physical,physical,physical,physical,35.0,20.0,65.0,0.0,0.95,1.0,1.0,1.0,False,False,False,False,53593
418,7,2,rocket_grunt_13,goldenrod_city_underground_warehouse,raticate,24,34,64.0,48.0,37.0,32.0,42.0,55.0,normal,tail_whip,quick_attack,hyper_fang,scary_face,normal,normal,normal,normal,physical,physical,physical,physical,0.0,40.0,80.0,0.0,1.0,1.0,0.9,0.9,False,False,False,False,53593
419,7,1,rocket_grunt_10,goldenrod_city_underground_warehouse,rattata,25,34,54.0,37.0,26.0,21.0,26.0,45.0,normal,tail_whip,quick_attack,hyper_fang,focus_energy,normal,normal,normal,normal,physical,physical,physical,physical,0.0,40.0,80.0,0.0,1.0,1.0,0.9,1.0,False,False,False,False,53593
420,62,2,burgular_duncan,goldenrod_city_underground_warehouse,magmar,25,34,71.0,57.0,37.0,59.0,51.0,55.0,fire,leer,smog,fire_punch,smokescreen,normal,poison,fire,normal,physical,physical,special,physical,0.0,20.0,75.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,53593
421,17,2,rocket_grunt_13,goldenrod_city_underground_warehouse,golbat,25,34,76.0,49.0,44.0,41.0,46.0,54.0,flying/poison,poison_gas,supersonic,bite,confuse_ray,poison,normal,dark,ghost,physical,physical,special,physical,0.0,0.0,60.0,0.0,0.55,0.55,1.0,1.0,False,False,False,False,53593
422,50,1,rocket_grunt_15,goldenrod_city_underground_warehouse,koffing,25,34,59.0,42.0,56.0,39.0,31.0,26.0,poison,smog,selfdestruct,sludge,smokescreen,poison,normal,poison,normal,physical,physical,physical,physical,20.0,0.0,65.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,53593
424,38,1,rocket_grunt_14,goldenrod_city_underground_warehouse,grimer,26,34,81.0,51.0,35.0,29.0,35.0,22.0,poison,harden,disable,sludge,minimize,normal,normal,poison,normal,physical,physical,physical,physical,0.0,0.0,65.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,53593
425,7,1,rocket_grunt_9,goldenrod_city_underground_warehouse,rattata,27,34,57.0,40.0,28.0,22.0,28.0,48.0,normal,quick_attack,hyper_fang,focus_energy,pursuit,normal,normal,normal,dark,physical,physical,physical,special,40.0,80.0,0.0,40.0,1.0,0.9,1.0,1.0,False,False,False,False,53593
426,40,2,rival_silver,goldenrod_city_underground_warehouse,haunter,30,34,76.0,42.0,39.0,81.0,45.0,69.0,ghost/poison,lick,mean_look,curse,shadow_ball,ghost,normal,,ghost,physical,physical,error,physical,20.0,0.0,0.0,80.0,1.0,1.0,1.0,1.0,False,False,False,False,53593
427,34,1,rival_silver,goldenrod_city_underground_warehouse,magnemite,28,34,60.0,31.0,51.0,65.0,43.0,37.0,electric,tackle,thundershock,sonicboom,thunder_wave,normal,electric,normal,electric,physical,special,physical,special,35.0,40.0,0.0,0.0,0.95,1.0,0.9,1.0,False,False,False,False,53593
428,25,1,burgular_eddie,goldenrod_city_underground_warehouse,growlithe,26,34,68.0,46.0,32.0,45.0,35.0,40.0,fire,roar,ember,leer,take_down,normal,fire,normal,normal,physical,special,physical,physical,0.0,40.0,0.0,67.0,1.0,1.0,1.0,0.85,False,False,False,False,53593
429,17,2,rival_silver,goldenrod_city_underground_warehouse,golbat,30,34,94.0,60.0,54.0,51.0,57.0,66.0,flying/poison,leech_life,bite,confuse_ray,wing_attack,bug,dark,ghost,flying,physical,special,physical,physical,20.0,60.0,0.0,60.0,1.0,1.0,1.0,1.0,False,False,False,False,53593
430,117,1,rival_silver,goldenrod_city_underground_warehouse,sneasel,32,34,86.0,74.0,48.0,35.0,61.0,86.0,dark/ice,leer,quick_attack,screech,faint_attack,normal,normal,normal,dark,physical,physical,physical,special,0.0,40.0,0.0,60.0,1.0,1.0,0.85,1.0,False,False,False,False,53593
431,84,3,rival_silver,goldenrod_city_underground_warehouse,feraligatr,32,34,106.0,80.0,77.0,63.0,66.0,63.0,water,rage,water_gun,bite,scary_face,normal,water,dark,normal,physical,special,special,physical,20.0,40.0,60.0,0.0,1.0,1.0,1.0,0.9,False,False,False,False,53593
432,83,2,rival_silver,goldenrod_city_underground_warehouse,quilava,32,34,88.0,54.0,50.0,64.0,54.0,64.0,fire,smokescreen,ember,quick_attack,flame_wheel,normal,fire,normal,fire,physical,special,physical,special,0.0,40.0,40.0,60.0,1.0,1.0,1.0,1.0,False,False,False,False,53593
433,82,3,rival_silver,goldenrod_city_underground_warehouse,meganium,32,34,102.0,65.0,77.0,66.0,77.0,64.0,grass,reflect,razor_leaf,poisonpowder,body_slam,psychic,grass,poison,normal,special,special,physical,physical,0.0,55.0,0.0,85.0,1.0,0.95,0.75,1.0,False,True,False,False,53593
434,93,3,cooltrainer_cybil,route_44,bellossom,25,36,76.0,49.0,51.0,54.0,59.0,34.0,grass,absorb,stun_spore,acid,solar_beam,grass,grass,poison,,special,special,physical,,20.0,0.0,40.0,,1.0,0.75,1.0,,False,False,False,False,53593
435,6,2,bird_keeper_vance,route_44,pidgeotto,25,36,70.0,39.0,36.0,34.0,34.0,44.0,flying/normal,sand_attack,gust,quick_attack,whirlwind,,flying,normal,normal,,physical,physical,physical,,40.0,40.0,0.0,,1.0,1.0,1.0,False,False,False,False,53593
437,56,1,fisher_wilton,route_44,goldeen,23,36,57.0,39.0,36.0,24.0,31.0,37.0,water,peck,tail_whip,supersonic,horn_attack,flying,normal,normal,normal,physical,physical,physical,physical,35.0,0.0,0.0,65.0,1.0,1.0,0.55,1.0,False,False,False,False,53593
439,27,2,psychic_phil,route_44,kadabra,26,36,60.0,27.0,24.0,71.0,45.0,63.0,psychic,disable,psybeam,recover,future_sight,normal,psychic,normal,psychic,physical,special,physical,special,0.0,65.0,0.0,0.0,0.55,1.0,1.0,0.9,False,False,False,False,53593
440,91,1,psychic_phil,route_44,natu,24,36,57.0,33.0,30.0,42.0,30.0,42.0,flying/psychic,leer,night_shade,future_sight,confuse_ray,normal,ghost,psychic,ghost,physical,physical,special,physical,0.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,False,False,False,False,53593
441,56,2,fisher_wilton,route_44,seaking,25,36,79.0,55.0,41.0,41.0,49.0,43.0,water,tail_whip,supersonic,horn_attack,flail,normal,normal,normal,normal,physical,physical,physical,physical,0.0,0.0,65.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,53593
442,4,3,cooltrainer_cybil,route_44,butterfree,25,36,69.0,32.0,34.0,49.0,49.0,44.0,bug/flying,confusion,sleep_powder,whirlwind,gust,psychic,grass,normal,flying,special,special,physical,physical,50.0,0.0,0.0,40.0,1.0,0.75,1.0,1.0,False,False,False,False,53593
443,122,1,fisher_edgar,route_44,remoraid,25,36,56.0,42.0,26.0,41.0,26.0,41.0,water,lockon,psybeam,aurora_beam,bubblebeam,normal,psychic,ice,water,physical,special,special,special,0.0,65.0,65.0,65.0,1.0,1.0,1.0,1.0,False,False,False,False,53593
445,51,1,pokemaniac_zach,route_44,rhyhorn,27,36,84.0,55.0,60.0,25.0,25.0,22.0,ground/rock,horn_attack,tail_whip,stomp,fury_attack,normal,normal,normal,normal,physical,physical,physical,physical,65.0,0.0,65.0,45.0,1.0,1.0,1.0,0.85,False,False,False,False,53593
446,55,1,cooltrainer_cody,blackthorn_city_gym,horsea,34,39,69.0,38.0,58.0,58.0,27.0,51.0,water,smokescreen,leer,water_gun,twister,normal,normal,water,dragon,physical,physical,special,special,0.0,0.0,40.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,53593
447,55,2,cooltrainer_cody,blackthorn_city_gym,seadra,36,39,91.0,58.0,79.0,79.0,43.0,71.0,water,smokescreen,leer,water_gun,twister,normal,normal,water,dragon,physical,physical,special,special,0.0,0.0,40.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,53593
448,79,1,cooltrainer_paul,blackthorn_city_gym,dratini,34,39,77.0,54.0,41.0,44.0,44.0,44.0,dragon,thunder_wave,twister,dragon_rage,slam,electric,dragon,dragon,normal,special,special,special,physical,0.0,40.0,0.0,80.0,1.0,1.0,1.0,0.75,False,False,False,False,53593
451,55,2,cooltrainer_fran,blackthorn_city_gym,seadra,37,39,93.0,59.0,81.0,81.0,44.0,73.0,water,smokescreen,leer,water_gun,twister,normal,normal,water,dragon,physical,physical,special,special,0.0,0.0,40.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,53593
452,79,2,cooltrainer_mike,blackthorn_city_gym,dragonair,37,39,98.0,73.0,59.0,62.0,62.0,62.0,dragon,thunder_wave,twister,dragon_rage,slam,electric,dragon,dragon,normal,special,special,special,physical,0.0,40.0,0.0,80.0,1.0,1.0,1.0,0.75,False,False,False,False,63316
453,79,2,gym_leader_clair,blackthorn_city_gym,dragonair,37,39,100.0,72.0,61.0,66.0,66.0,66.0,dragon,thunder_wave,surf,slam,dragonbreath,electric,water,normal,dragon,special,special,physical,special,0.0,95.0,80.0,60.0,1.0,1.0,0.75,1.0,False,False,False,False,63316
454,79,2,gym_leader_clair,blackthorn_city_gym,dragonair,37,39,100.0,72.0,61.0,66.0,66.0,66.0,dragon,thunder_wave,thunderbolt,slam,dragonbreath,electric,electric,normal,dragon,special,special,physical,special,0.0,95.0,80.0,60.0,1.0,1.0,0.75,1.0,False,False,False,False,63316
455,79,2,gym_leader_clair,blackthorn_city_gym,dragonair,37,39,100.0,72.0,61.0,66.0,66.0,66.0,dragon,thunder_wave,ice_beam,slam,dragonbreath,electric,ice,normal,dragon,special,special,physical,special,0.0,95.0,80.0,60.0,1.0,1.0,0.75,1.0,False,False,False,False,63316
456,55,3,gym_leader_clair,blackthorn_city_gym,kingdra,40,39,118.0,86.0,90.0,91.0,91.0,83.0,dragon/water,smokescreen,surf,hyper_beam,dragonbreath,normal,water,normal,dragon,physical,special,physical,special,0.0,95.0,75.0,60.0,1.0,1.0,0.9,1.0,False,False,False,False,64000
457,13,3,pokemaniac_miller,mt_mortar,nidoking,17,40,57.0,39.0,33.0,36.0,33.0,36.0,ground/poison,tackle,horn_attack,double_kick,poison_sting,normal,normal,fighting,poison,physical,physical,physical,physical,35.0,65.0,60.0,15.0,0.95,1.0,1.0,1.0,False,False,False,False,64000
458,12,3,pokemaniac_miller,mt_mortar,nidoqueen,17,40,60.0,35.0,37.0,33.0,36.0,33.0,ground/poison,tackle,scratch,double_kick,tail_whip,normal,normal,fighting,normal,physical,physical,physical,physical,35.0,40.0,60.0,0.0,0.95,1.0,1.0,1.0,False,False,False,False,64000
459,105,1,super_nerd_markus,mt_mortar,slowpoke,19,40,66.0,33.0,32.0,23.0,23.0,13.0,psychic/water,curse,water_gun,growl,strength,,water,normal,normal,error,special,physical,physical,0.0,40.0,0.0,80.0,1.0,1.0,1.0,1.0,False,False,False,False,64000
461,55,1,cooltrainer_cara,dragons_den,horsea,33,40,68.0,37.0,56.0,56.0,26.0,49.0,water,smokescreen,leer,whirlpool,twister,normal,normal,water,dragon,physical,physical,special,special,0.0,0.0,15.0,40.0,1.0,1.0,0.7,1.0,False,False,False,False,64000
463,47,2,blackbelt_kiyo,mt_mortar,hitmonlee,34,40,83.0,92.0,46.0,34.0,85.0,69.0,fighting,jump_kick,focus_energy,hi_jump_kick,mind_reader,fighting,normal,fighting,normal,physical,physical,physical,physical,70.0,0.0,85.0,0.0,0.95,1.0,0.9,1.0,False,False,False,False,64000
464,48,2,blackbelt_kiyo,mt_mortar,hitmonchan,34,40,83.0,82.0,64.0,34.0,85.0,62.0,fighting,thunderpunch,ice_punch,fire_punch,mach_punch,electric,ice,fire,fighting,special,special,special,physical,75.0,75.0,75.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,64000
465,55,2,cooltrainer_cara,dragons_den,seadra,35,40,89.0,56.0,77.0,77.0,42.0,70.0,water,swift,leer,waterfall,twister,normal,normal,water,dragon,physical,physical,special,special,60.0,0.0,80.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,64000
466,79,1,twins_lea_pia,dragons_den,dratini,35,40,79.0,56.0,42.0,45.0,45.0,45.0,dragon,thunder_wave,twister,flamethrower,headbutt,electric,dragon,fire,normal,special,special,special,physical,0.0,40.0,95.0,70.0,1.0,1.0,1.0,1.0,False,False,False,False,64000
468,55,2,super_nerd_hugh,mt_mortar,seadra,39,40,98.0,62.0,85.0,85.0,46.0,77.0,water,smokescreen,twister,surf,waterfall,normal,dragon,water,water,physical,special,special,special,0.0,40.0,95.0,80.0,1.0,1.0,1.0,1.0,False,False,False,False,64000
469,79,2,cooltrainer_darin,dragons_den,dragonair,37,40,98.0,73.0,59.0,62.0,62.0,62.0,dragon,wrap,surf,dragon_rage,slam,normal,water,dragon,normal,physical,special,special,physical,15.0,95.0,0.0,80.0,0.85,1.0,1.0,0.75,False,False,False,False,64000
470,28,1,hiker_erik,route_45,machop,24,41,71.0,47.0,32.0,25.0,25.0,25.0,fighting,leer,focus_energy,karate_chop,seismic_toss,normal,normal,fighting,fighting,physical,physical,physical,physical,0.0,0.0,55.0,0.0,1.0,1.0,1.0,1.0,False,False,True,False,64000
472,3,2,cooltrainer_kelly,route_45,wartortle,24,41,66.0,39.0,47.0,40.0,47.0,36.0,water,bubble,withdraw,water_gun,bite,water,water,water,dark,special,special,special,special,20.0,0.0,40.0,60.0,1.0,1.0,1.0,1.0,False,False,False,False,64000
474,6,3,cooltrainer_ryan,route_45,pidgeot,25,41,80.0,49.0,46.0,44.0,44.0,54.0,flying/normal,sand_attack,quick_attack,whirlwind,wing_attack,,normal,normal,flying,,physical,physical,physical,,40.0,0.0,60.0,,1.0,1.0,1.0,False,False,False,False,64000
475,31,1,hiker_michael,route_45,geodude,25,41,59.0,49.0,59.0,24.0,24.0,19.0,ground/rock,defense_curl,rock_throw,magnitude,selfdestruct,normal,rock,ground,normal,physical,physical,physical,physical,0.0,50.0,71.0,0.0,1.0,0.9,1.0,1.0,False,False,False,False,64000
476,31,2,hiker_michael,route_45,graveler,25,41,66.0,57.0,66.0,31.0,31.0,26.0,ground/rock,defense_curl,rock_throw,magnitude,selfdestruct,normal,rock,ground,normal,physical,physical,physical,physical,0.0,50.0,71.0,0.0,1.0,0.9,1.0,1.0,False,False,False,False,64000
477,31,3,hiker_michael,route_45,golem,25,41,79.0,64.0,74.0,36.0,41.0,31.0,ground/rock,defense_curl,rock_throw,magnitude,selfdestruct,normal,rock,ground,normal,physical,physical,physical,physical,0.0,50.0,71.0,0.0,1.0,0.9,1.0,1.0,False,False,False,False,64000
478,31,2,hiker_erik,route_45,graveler,27,41,71.0,61.0,71.0,33.0,33.0,28.0,ground/rock,rock_throw,magnitude,selfdestruct,harden,rock,ground,normal,normal,physical,physical,physical,physical,50.0,71.0,0.0,0.0,0.9,1.0,1.0,1.0,False,False,False,False,64000
479,94,1,cooltrainer_kelly,route_45,marill,27,41,79.0,20.0,36.0,20.0,36.0,30.0,water,tail_whip,water_gun,rollout,bubblebeam,normal,water,rock,water,physical,special,physical,special,0.0,40.0,30.0,65.0,1.0,1.0,0.9,1.0,False,False,False,False,64000
480,28,2,blackbelt_kenji,route_45,machoke,28,41,87.0,66.0,48.0,37.0,43.0,34.0,fighting,focus_energy,karate_chop,seismic_toss,foresight,normal,fighting,fighting,normal,physical,physical,physical,physical,0.0,55.0,0.0,0.0,1.0,1.0,1.0,1.0,False,True,False,False,64000
481,61,2,cooltrainer_ryan,route_45,electabuzz,27,41,76.0,54.0,40.0,60.0,55.0,66.0,electric,thunderpunch,light_screen,swift,screech,electric,psychic,normal,normal,special,special,physical,physical,75.0,0.0,60.0,0.0,1.0,1.0,1.0,0.85,False,False,False,False,64000
482,21,1,hiker_timothy,route_45,diglett,27,41,46.0,39.0,22.0,28.0,33.0,60.0,ground,magnitude,dig,sand_attack,slash,ground,ground,,normal,physical,physical,,physical,71.0,60.0,,70.0,1.0,1.0,,1.0,False,False,False,True,64000
483,21,2,hiker_timothy,route_45,dugtrio,27,41,60.0,53.0,36.0,36.0,47.0,74.0,ground,magnitude,dig,sand_attack,slash,ground,ground,,normal,physical,physical,,physical,71.0,60.0,,70.0,1.0,1.0,,1.0,False,False,False,True,64000
484,41,1,hiker_parry,route_45,onix,29,41,63.0,36.0,102.0,27.0,35.0,50.0,ground/rock,bind,rock_throw,harden,rage,normal,rock,normal,normal,physical,physical,physical,physical,15.0,50.0,0.0,20.0,0.75,0.9,1.0,1.0,False,False,False,False,64000
485,31,1,hiker_bailey,route_46,geodude,13,43,35.0,28.0,33.0,14.0,14.0,12.0,ground/rock,tackle,defense_curl,rock_throw,,normal,normal,rock,,physical,physical,physical,,35.0,0.0,50.0,,0.95,1.0,0.9,,False,False,False,False,64000
490,32,1,picnicker_erin,route_46,ponyta,16,43,44.0,35.0,25.0,28.0,28.0,36.0,fire,tackle,growl,tail_whip,ember,normal,normal,normal,fire,physical,physical,physical,special,35.0,0.0,0.0,40.0,0.95,1.0,1.0,1.0,False,False,False,False,64000
492,24,1,camper_ted,route_46,mankey,17,43,43.0,35.0,19.0,19.0,23.0,31.0,fighting,scratch,leer,low_kick,karate_chop,normal,normal,fighting,fighting,physical,physical,physical,physical,40.0,0.0,50.0,55.0,1.0,1.0,0.9,1.0,False,False,False,True,64000
493,1,1,cooltrainer_megan,route_27,bulbasaur,32,44,75.0,42.0,41.0,51.0,51.0,38.0,grass/poison,growl,leech_seed,poisonpowder,razor_leaf,normal,grass,poison,grass,physical,special,physical,special,0.0,0.0,0.0,55.0,1.0,0.9,0.75,0.95,False,False,False,True,64000
494,1,2,cooltrainer_megan,route_27,ivysaur,32,44,85.0,50.0,50.0,61.0,61.0,48.0,grass/poison,growl,leech_seed,poisonpowder,razor_leaf,normal,grass,poison,grass,physical,special,physical,special,0.0,0.0,0.0,55.0,1.0,0.9,0.75,0.95,False,False,False,True,64000
495,1,3,cooltrainer_megan,route_27,venusaur,32,44,98.0,63.0,63.0,74.0,74.0,61.0,grass/poison,body_slam,sleep_powder,razor_leaf,sweet_scent,normal,grass,grass,normal,physical,special,special,physical,85.0,0.0,55.0,0.0,1.0,0.75,0.95,1.0,False,False,True,False,64000
496,101,2,cooltrainer_blake,route_27,quagsire,31,44,104.0,63.0,62.0,50.0,50.0,31.0,ground/water,water_gun,slam,amnesia,earthquake,water,normal,psychic,ground,special,physical,special,physical,40.0,80.0,0.0,100.0,1.0,0.75,1.0,1.0,False,False,False,False,64000
497,12,3,cooltrainer_reena,route_27,nidoqueen,33,44,107.0,65.0,67.0,59.0,66.0,60.0,ground/poison,pound,thief,tail_whip,body_slam,normal,dark,normal,normal,physical,special,physical,physical,40.0,40.0,0.0,85.0,1.0,1.0,1.0,1.0,False,False,False,False,64000
498,57,2,psychic_gilbert,route_27,starmie,30,44,80.0,55.0,60.0,69.0,60.0,78.0,psychic/water,tackle,rapid_spin,recover,bubblebeam,normal,normal,normal,water,physical,physical,physical,special,35.0,20.0,0.0,65.0,0.95,1.0,1.0,1.0,False,False,False,False,64000
499,45,1,psychic_gilbert,route_27,exeggcute,30,44,80.0,34.0,57.0,45.0,36.0,33.0,grass/psychic,reflect,leech_seed,confusion,stun_spore,psychic,grass,psychic,grass,special,special,special,special,0.0,0.0,50.0,0.0,1.0,0.9,1.0,0.75,False,False,False,False,64000
500,34,2,cooltrainer_blake,route_27,magneton,33,44,81.0,50.0,72.0,89.0,56.0,56.0,electric,thunderbolt,supersonic,swift,screech,electric,normal,normal,normal,special,physical,physical,physical,95.0,0.0,60.0,0.0,1.0,0.55,1.0,0.85,False,False,False,False,64000
501,45,1,cooltrainer_blake,route_27,exeggcute,31,44,83.0,35.0,59.0,47.0,37.0,34.0,grass/psychic,leech_seed,confusion,sleep_powder,solar_beam,grass,psychic,grass,,special,special,special,,0.0,50.0,0.0,,0.9,1.0,0.75,,False,False,False,False,64000
502,57,2,cooltrainer_reena,route_27,starmie,31,44,83.0,57.0,62.0,71.0,62.0,81.0,psychic/water,tackle,rapid_spin,recover,bubblebeam,normal,normal,normal,water,physical,physical,physical,special,35.0,20.0,0.0,65.0,0.95,1.0,1.0,1.0,False,False,False,False,64000
504,109,1,psychic_gilbert,route_27,girafarig,34,44,97.0,65.0,54.0,71.0,54.0,68.0,normal/psychic,confusion,stomp,agility,baton_pass,psychic,normal,psychic,normal,special,physical,special,physical,50.0,65.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,64000
505,11,2,cooltrainer_brian,route_27,sandslash,35,44,103.0,81.0,87.0,42.0,49.0,56.0,ground,sand_attack,poison_sting,slash,swift,,poison,normal,normal,,physical,physical,physical,,15.0,70.0,60.0,,1.0,1.0,1.0,False,False,True,False,64000
506,35,1,bird_keeper_jose,route_27,farfetchd,35,44,87.0,56.0,49.0,51.0,54.0,52.0,flying/normal,leer,fury_attack,swords_dance,agility,normal,normal,normal,psychic,physical,physical,physical,special,0.0,45.0,0.0,0.0,1.0,0.85,1.0,1.0,False,False,False,False,64000
507,114,1,fisher_scott,route_26,qwilfish,30,46,83.0,67.0,54.0,42.0,42.0,60.0,poison/water,harden,minimize,water_gun,pin_missile,normal,normal,water,bug,physical,physical,special,physical,0.0,0.0,40.0,42.0,1.0,1.0,1.0,0.85,False,False,False,False,64000
509,3,3,cooltrainer_joyce,route_26,blastoise,32,46,97.0,63.0,74.0,64.0,77.0,60.0,water,bite,horn_attack,surf,rain_dance,dark,normal,water,water,special,physical,special,special,60.0,65.0,95.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,64000
510,29,3,cooltrainer_gaven,route_26,victreebel,32,46,98.0,77.0,51.0,74.0,48.0,54.0,grass/poison,wrap,toxic,acid,razor_leaf,normal,poison,poison,grass,physical,physical,physical,special,15.0,0.0,40.0,55.0,0.85,0.85,1.0,0.95,False,False,False,True,64000
511,43,2,cooltrainer_gaven,route_26,kingler,32,46,82.0,93.0,83.0,42.0,42.0,58.0,water,bubblebeam,stomp,guillotine,protect,water,normal,normal,normal,special,physical,physical,physical,65.0,65.0,0.0,0.0,1.0,1.0,0.3,1.0,False,False,False,False,64000
512,70,2,cooltrainer_gaven,route_26,flareon,32,46,88.0,93.0,48.0,70.0,80.0,51.0,fire,sand_attack,quick_attack,bite,fire_spin,,normal,dark,fire,,physical,special,special,,40.0,60.0,15.0,,1.0,1.0,0.7,False,False,False,False,64000
513,19,2,cooltrainer_jake,route_26,parasect,33,46,87.0,73.0,63.0,49.0,63.0,30.0,bug/grass,leech_life,spore,slash,dragonbreath,bug,grass,normal,dragon,physical,special,physical,special,20.0,0.0,70.0,60.0,1.0,1.0,1.0,1.0,False,False,True,False,64000
514,56,2,fisher_scott,route_26,seaking,34,46,103.0,73.0,54.0,54.0,64.0,56.0,water,supersonic,horn_attack,flail,fury_attack,normal,normal,normal,normal,physical,physical,physical,physical,0.0,65.0,0.0,45.0,0.55,1.0,1.0,0.85,False,False,False,False,64000
515,23,2,cooltrainer_jake,route_26,golduck,35,46,106.0,68.0,65.0,77.0,66.0,70.0,water,confusion,screech,psych_up,fury_swipes,psychic,normal,normal,normal,special,physical,physical,physical,50.0,0.0,0.0,54.0,1.0,0.85,1.0,0.8,False,False,False,False,64000
516,102,2,psychic_richard,route_26,espeon,36,46,98.0,58.0,53.0,104.0,79.0,89.0,psychic,confusion,quick_attack,swift,psybeam,psychic,normal,normal,psychic,special,physical,physical,special,50.0,40.0,60.0,65.0,1.0,1.0,1.0,1.0,False,False,False,False,64000
517,10,2,cooltrainer_joyce,route_26,pikachu,36,46,76.0,51.0,32.0,46.0,39.0,75.0,electric,quick_attack,double_team,thunderbolt,thunder,normal,normal,electric,electric,physical,physical,special,special,40.0,0.0,95.0,120.0,1.0,1.0,1.0,0.7,False,False,False,False,64000
518,32,2,cooltrainer_beth,route_26,rapidash,36,46,98.0,83.0,61.0,68.0,68.0,86.0,fire,stomp,fire_spin,fury_attack,agility,normal,fire,normal,psychic,physical,special,physical,special,65.0,15.0,45.0,0.0,1.0,0.7,0.85,1.0,False,False,False,False,64000
519,117,1,rival_silver,victory_road,sneasel,34,48,86.0,75.0,47.0,34.0,61.0,88.0,dark/ice,quick_attack,screech,faint_attack,fury_cutter,normal,normal,dark,bug,physical,physical,special,physical,40.0,0.0,60.0,10.0,1.0,0.85,1.0,0.95,False,False,False,False,64000
520,40,2,rival_silver,victory_road,haunter,35,48,82.0,46.0,42.0,91.0,49.0,77.0,ghost/poison,mean_look,curse,shadow_ball,confuse_ray,normal,,ghost,ghost,physical,error,physical,physical,0.0,0.0,80.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,64000
521,27,2,rival_silver,victory_road,kadabra,35,48,78.0,35.0,31.0,94.0,59.0,84.0,psychic,disable,psybeam,recover,future_sight,normal,psychic,normal,psychic,physical,special,physical,special,0.0,65.0,0.0,0.0,0.55,1.0,1.0,0.9,False,False,False,False,64000
522,34,2,rival_silver,victory_road,magneton,34,48,83.0,51.0,75.0,92.0,58.0,58.0,electric,thundershock,sonicboom,thunder_wave,swift,electric,normal,electric,normal,special,physical,special,physical,40.0,0.0,0.0,60.0,1.0,0.9,1.0,1.0,False,False,False,False,64000
523,17,2,rival_silver,victory_road,golbat,36,48,105.0,69.0,61.0,57.0,64.0,75.0,flying/poison,leech_life,bite,confuse_ray,wing_attack,bug,dark,ghost,flying,physical,special,physical,physical,20.0,60.0,0.0,60.0,1.0,1.0,1.0,1.0,False,False,False,False,64000
524,84,3,rival_silver,victory_road,feraligatr,38,48,118.0,91.0,87.0,71.0,74.0,70.0,water,rage,water_gun,scary_face,slash,normal,water,normal,normal,physical,special,physical,physical,20.0,40.0,0.0,70.0,1.0,1.0,0.9,1.0,False,False,False,True,64000
525,82,3,rival_silver,victory_road,meganium,38,48,114.0,74.0,87.0,74.0,87.0,71.0,grass,reflect,razor_leaf,poisonpowder,body_slam,psychic,grass,poison,normal,special,special,physical,physical,0.0,55.0,0.0,85.0,1.0,0.95,0.75,1.0,False,True,False,False,64000
526,83,3,rival_silver,victory_road,typhlosion,38,48,113.0,75.0,70.0,93.0,75.0,87.0,fire,smokescreen,ember,quick_attack,flame_wheel,normal,fire,normal,fire,physical,special,physical,special,0.0,40.0,40.0,60.0,1.0,1.0,1.0,1.0,False,False,False,False,64000
