pokemon,move_level,move_name,move_type,power,accuracy,crit,move_stage
Vibrava,,Rock Tomb,Rock,50.0,0.8,False,8.0
Vibrava,,Facade,Normal,70.0,1.0,False,45.0
Vibrava,,Secret Power,Normal,70.0,1.0,False,16.0
Vibrava,,Steel Wing,Steel,70.0,0.9,False,13.0
Flygon,1.0,Bite,Dark,60.0,1.0,False,
Flygon,1.0,Faint Attack,Dark,60.0,1.0,False,
Flygon,1.0,Sand Tomb,Ground,15.0,0.7,False,
Flygon,33.0,Crunch,Dark,80.0,1.0,False,
Flygon,35.0,DragonBreath,Dragon,60.0,1.0,False,
Flygon,65.0,Hyper Beam,Normal,75.0,0.9,False,66.0
Flygon,,Fly,Flying,70.0,0.95,False,55.0
Flygon,,Strength,Normal,80.0,1.0,False,35.0
Flygon,,Rock Smash,Fighting,20.0,1.0,False,21.0
Flygon,,Dragon Claw,Dragon,80.0,1.0,False,86.0
Flygon,,Hidden Power,Normal,60.0,1.0,False,16.0
Flygon,,Giga Drain,Grass,60.0,1.0,False,64.0
Flygon,,Iron Tail,Steel,100.0,0.75,False,86.0
Flygon,,Earthquake,Ground,100.0,1.0,False,77.0
Flygon,,Return,Normal,102.0,1.0,False,31.0
Flygon,,Dig,Ground,60.0,1.0,False,32.0
Flygon,,Flamethrower,Fire,95.0,1.0,False,22.0
Flygon,,Fire Blast,Fire,120.0,0.85,False,66.0
Flygon,,Rock Tomb,Rock,50.0,0.8,False,8.0
Flygon,,Facade,Normal,70.0,1.0,False,45.0
Flygon,,Secret Power,Normal,70.0,1.0,False,16.0
Flygon,,Steel Wing,Steel,70.0,0.9,False,13.0
Cacnea,1.0,Poison Sting,Poison,15.0,1.0,False,
Cacnea,5.0,Absorb,Grass,20.0,1.0,False,
Cacnea,21.0,Pin Missile,Bug,42.0,0.85,False,
Cacnea,29.0,Faint Attack,Dark,60.0,1.0,False,
Cacnea,37.0,Needle Arm,Grass,60.0,1.0,False,
Cacnea,,Cut,Normal,50.0,0.95,False,6.0
Cacnea,,Bullet Seed,Grass,30.0,1.0,False,3.0
Cacnea,,Hidden Power,Normal,60.0,1.0,False,16.0
Cacnea,,Giga Drain,Grass,60.0,1.0,False,64.0
Cacnea,,Return,Normal,102.0,1.0,False,31.0
Cacnea,,Facade,Normal,70.0,1.0,False,45.0
Cacnea,,Secret Power,Normal,70.0,1.0,False,16.0
Cacturne,1.0,Absorb,Grass,20.0,1.0,False,
Cacturne,1.0,Poison Sting,Poison,15.0,1.0,False,
Cacturne,21.0,Pin Missile,Bug,42.0,0.85,False,
Cacturne,29.0,Faint Attack,Dark,60.0,1.0,False,
Cacturne,41.0,Needle Arm,Grass,60.0,1.0,False,
Cacturne,,Cut,Normal,50.0,0.95,False,6.0
Cacturne,,Strength,Normal,80.0,1.0,False,35.0
Cacturne,,Bullet Seed,Grass,30.0,1.0,False,3.0
Cacturne,,Hidden Power,Normal,60.0,1.0,False,16.0
Cacturne,,Hyper Beam,Normal,75.0,0.9,False,66.0
Cacturne,,Giga Drain,Grass,60.0,1.0,False,64.0
Cacturne,,Return,Normal,102.0,1.0,False,31.0
Cacturne,,Facade,Normal,70.0,1.0,False,45.0
Cacturne,,Secret Power,Normal,70.0,1.0,False,16.0
Cacturne,1.0,Revenge,Fighting,60.0,1.0,False,
Swablu,1.0,Peck,Flying,35.0,1.0,False,
Swablu,8.0,Astonish,Ghost,30.0,1.0,False,
Swablu,18.0,Fury Attack,Normal,45.0,0.85,False,
Swablu,,Fly,Flying,70.0,0.95,False,55.0
Swablu,,Hidden Power,Normal,60.0,1.0,False,16.0
Swablu,,Ice Beam,Ice,95.0,1.0,False,18.0
Swablu,,Return,Normal,102.0,1.0,False,31.0
Swablu,,Aerial Ace,Flying,60.0,1.0,False,59.0
Swablu,,Facade,Normal,70.0,1.0,False,45.0
Swablu,,Secret Power,Normal,70.0,1.0,False,16.0
Swablu,,Thief,Dark,40.0,1.0,False,16.0
Swablu,,Steel Wing,Steel,70.0,0.9,False,13.0
Altaria,1.0,Astonish,Ghost,30.0,1.0,False,
Altaria,1.0,Peck,Flying,35.0,1.0,False,
Altaria,18.0,Fury Attack,Normal,45.0,0.85,False,
Altaria,35.0,DragonBreath,Dragon,60.0,1.0,False,
Altaria,,Fly,Flying,70.0,0.95,False,55.0
Altaria,,Rock Smash,Fighting,20.0,1.0,False,21.0
Altaria,,Dragon Claw,Dragon,80.0,1.0,False,86.0
Altaria,,Hidden Power,Normal,60.0,1.0,False,16.0
Altaria,,Ice Beam,Ice,95.0,1.0,False,18.0
Altaria,,Hyper Beam,Normal,75.0,0.9,False,66.0
Altaria,,Iron Tail,Steel,100.0,0.75,False,86.0
Altaria,,Earthquake,Ground,100.0,1.0,False,77.0
Altaria,,Return,Normal,102.0,1.0,False,31.0
Altaria,,Flamethrower,Fire,95.0,1.0,False,22.0
Altaria,,Fire Blast,Fire,120.0,0.85,False,66.0
Altaria,,Aerial Ace,Flying,60.0,1.0,False,59.0
Altaria,,Facade,Normal,70.0,1.0,False,45.0
Altaria,,Secret Power,Normal,70.0,1.0,False,16.0
Altaria,,Thief,Dark,40.0,1.0,False,16.0
Altaria,,Steel Wing,Steel,70.0,0.9,False,13.0
Zangoose,1.0,Scratch,Normal,40.0,1.0,False,
Zangoose,7.0,Quick Attack,Normal,40.0,1.0,False,
Zangoose,13.0,Fury Cutter,Bug,10.0,0.95,False,
Zangoose,19.0,Slash,Normal,70.0,1.0,True,
Zangoose,25.0,Pursuit,Dark,40.0,1.0,False,
Zangoose,31.0,Crush Claw,Normal,75.0,0.95,False,
Zangoose,55.0,False Swipe,Normal,40.0,1.0,False,
Zangoose,,Strength,Normal,80.0,1.0,False,35.0
Zangoose,,Rock Smash,Fighting,20.0,1.0,False,21.0
Zangoose,,Water Pulse,Water,60.0,1.0,False,86.0
Zangoose,,Hidden Power,Normal,60.0,1.0,False,16.0
Zangoose,,Ice Beam,Ice,95.0,1.0,False,18.0
Zangoose,,Blizzard,Ice,120.0,0.7,False,66.0
Zangoose,,Giga Drain,Grass,60.0,1.0,False,64.0
Zangoose,,Iron Tail,Steel,100.0,0.75,False,86.0
Zangoose,,Thunderbolt,Electric,95.0,1.0,False,22.0
Zangoose,,Thunder,Electric,120.0,0.7,False,22.0
Zangoose,,Return,Normal,102.0,1.0,False,31.0
Zangoose,,Dig,Ground,60.0,1.0,False,32.0
Zangoose,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Zangoose,,Brick Break,Fighting,75.0,1.0,False,84.0
Zangoose,,Shock Wave,Electric,60.0,1.0,False,25.0
Zangoose,,Flamethrower,Fire,95.0,1.0,False,22.0
Zangoose,,Fire Blast,Fire,120.0,0.85,False,66.0
Zangoose,,Aerial Ace,Flying,60.0,1.0,False,59.0
Zangoose,,Facade,Normal,70.0,1.0,False,45.0
Zangoose,,Secret Power,Normal,70.0,1.0,False,16.0
Zangoose,,Thief,Dark,40.0,1.0,False,16.0
Seviper,1.0,Wrap,Normal,15.0,0.85,False,
Seviper,7.0,Lick,Ghost,20.0,1.0,False,
Seviper,10.0,Bite,Dark,60.0,1.0,False,
Seviper,16.0,Poison Tail,Poison,50.0,1.0,True,
Seviper,28.0,Crunch,Dark,80.0,1.0,False,
Seviper,34.0,Poison Fang,Poison,50.0,1.0,False,
Seviper,,Strength,Normal,80.0,1.0,False,35.0
Seviper,,Rock Smash,Fighting,20.0,1.0,False,21.0
Seviper,,Hidden Power,Normal,60.0,1.0,False,16.0
Seviper,,Giga Drain,Grass,60.0,1.0,False,64.0
Seviper,,Iron Tail,Steel,100.0,0.75,False,86.0
Seviper,,Earthquake,Ground,100.0,1.0,False,77.0
Seviper,,Return,Normal,102.0,1.0,False,31.0
Seviper,,Dig,Ground,60.0,1.0,False,32.0
Seviper,,Flamethrower,Fire,95.0,1.0,False,22.0
Seviper,,Sludge Bomb,Poison,90.0,1.0,False,12.0
Seviper,,Facade,Normal,70.0,1.0,False,45.0
Seviper,,Secret Power,Normal,70.0,1.0,False,16.0
Seviper,,Thief,Dark,40.0,1.0,False,16.0
Lunatone,1.0,Tackle,Normal,35.0,0.95,False,
Lunatone,7.0,Confusion,Psychic,50.0,1.0,False,
Lunatone,13.0,Rock Throw,Rock,50.0,0.9,False,
Lunatone,37.0,Psychic,Psychic,90.0,1.0,False,22.0
Lunatone,43.0,Future Sight,Psychic,80.0,0.9,False,
Lunatone,,Hidden Power,Normal,60.0,1.0,False,16.0
Lunatone,,Ice Beam,Ice,95.0,1.0,False,18.0
Lunatone,,Hyper Beam,Normal,75.0,0.9,False,66.0
Lunatone,,Earthquake,Ground,100.0,1.0,False,77.0
Lunatone,,Return,Normal,102.0,1.0,False,31.0
Lunatone,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Lunatone,,Rock Tomb,Rock,50.0,0.8,False,8.0
Lunatone,,Facade,Normal,70.0,1.0,False,45.0
Lunatone,,Secret Power,Normal,70.0,1.0,False,16.0
Solrock,1.0,Tackle,Normal,35.0,0.95,False,
Solrock,7.0,Confusion,Psychic,50.0,1.0,False,
Solrock,13.0,Rock Throw,Rock,50.0,0.9,False,
Solrock,19.0,Fire Spin,Fire,15.0,0.7,False,
Solrock,37.0,Rock Slide,Rock,75.0,0.9,False,
Solrock,,Hidden Power,Normal,60.0,1.0,False,16.0
Solrock,,Hyper Beam,Normal,75.0,0.9,False,66.0
Solrock,,Earthquake,Ground,100.0,1.0,False,77.0
Solrock,,Return,Normal,102.0,1.0,False,31.0
Solrock,,Psychic,Psychic,90.0,1.0,False,22.0
Solrock,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Solrock,,Flamethrower,Fire,95.0,1.0,False,22.0
Solrock,,Fire Blast,Fire,120.0,0.85,False,66.0
Solrock,,Rock Tomb,Rock,50.0,0.8,False,8.0
Solrock,,Facade,Normal,70.0,1.0,False,45.0
Solrock,,Secret Power,Normal,70.0,1.0,False,16.0
Solrock,,Overheat,Fire,0.0,0.9,False,43.0
Barboach,1.0,Mud-Slap,Ground,20.0,1.0,False,
Barboach,11.0,Water Gun,Water,40.0,1.0,False,
Barboach,31.0,Earthquake,Ground,100.0,1.0,False,77.0
Barboach,36.0,Future Sight,Psychic,80.0,0.9,False,
Barboach,,Surf,Water,95.0,1.0,False,45.0
Barboach,,Waterfall,Water,80.0,1.0,False,84.0
Barboach,,Dive,Water,60.0,1.0,False,70.0
Barboach,,Water Pulse,Water,60.0,1.0,False,86.0
Barboach,,Hidden Power,Normal,60.0,1.0,False,16.0
Barboach,,Ice Beam,Ice,95.0,1.0,False,18.0
Barboach,,Blizzard,Ice,120.0,0.7,False,66.0
Barboach,,Return,Normal,102.0,1.0,False,31.0
Barboach,,Rock Tomb,Rock,50.0,0.8,False,8.0
Barboach,,Facade,Normal,70.0,1.0,False,45.0
Barboach,,Secret Power,Normal,70.0,1.0,False,16.0
Whiscash,1.0,Mud-Slap,Ground,20.0,1.0,False,
Whiscash,11.0,Water Gun,Water,40.0,1.0,False,
Whiscash,36.0,Earthquake,Ground,100.0,1.0,False,77.0
Whiscash,46.0,Future Sight,Psychic,80.0,0.9,False,
Whiscash,,Surf,Water,95.0,1.0,False,45.0
Whiscash,,Strength,Normal,80.0,1.0,False,35.0
Whiscash,,Rock Smash,Fighting,20.0,1.0,False,21.0
Whiscash,,Waterfall,Water,80.0,1.0,False,84.0
Whiscash,,Dive,Water,60.0,1.0,False,70.0
Whiscash,,Water Pulse,Water,60.0,1.0,False,86.0
Whiscash,,Hidden Power,Normal,60.0,1.0,False,16.0
Whiscash,,Ice Beam,Ice,95.0,1.0,False,18.0
Whiscash,,Blizzard,Ice,120.0,0.7,False,66.0
Whiscash,,Hyper Beam,Normal,75.0,0.9,False,66.0
Whiscash,,Return,Normal,102.0,1.0,False,31.0
Whiscash,,Rock Tomb,Rock,50.0,0.8,False,8.0
Whiscash,,Facade,Normal,70.0,1.0,False,45.0
Whiscash,,Secret Power,Normal,70.0,1.0,False,16.0
Corphish,1.0,Bubble,Water,20.0,1.0,False,
Corphish,10.0,ViceGrip,Normal,55.0,1.0,False,
Corphish,20.0,BubbleBeam,Water,65.0,1.0,False,
Corphish,26.0,Knock Off,Dark,20.0,1.0,False,
Corphish,35.0,Crabhammer,Water,90.0,0.85,True,
Corphish,,Cut,Normal,50.0,0.95,False,6.0
Corphish,,Surf,Water,95.0,1.0,False,45.0
Corphish,,Strength,Normal,80.0,1.0,False,35.0
Corphish,,Rock Smash,Fighting,20.0,1.0,False,21.0
Corphish,,Waterfall,Water,80.0,1.0,False,84.0
Corphish,,Water Pulse,Water,60.0,1.0,False,86.0
Corphish,,Hidden Power,Normal,60.0,1.0,False,16.0
Corphish,,Ice Beam,Ice,95.0,1.0,False,18.0
Corphish,,Blizzard,Ice,120.0,0.7,False,66.0
Corphish,,Return,Normal,102.0,1.0,False,31.0
Corphish,,Dig,Ground,60.0,1.0,False,32.0
Corphish,,Brick Break,Fighting,75.0,1.0,False,84.0
Corphish,,Sludge Bomb,Poison,90.0,1.0,False,12.0
Corphish,,Rock Tomb,Rock,50.0,0.8,False,8.0
Corphish,,Aerial Ace,Flying,60.0,1.0,False,59.0
Corphish,,Facade,Normal,70.0,1.0,False,45.0
Corphish,,Secret Power,Normal,70.0,1.0,False,16.0
Corphish,43.0,Crunch,Dark,80.0,1.0,False,
Crawdaunt,1.0,Bubble,Water,20.0,1.0,False,
Crawdaunt,1.0,ViceGrip,Normal,55.0,1.0,False,
Crawdaunt,20.0,BubbleBeam,Water,65.0,1.0,False,
Crawdaunt,26.0,Knock Off,Dark,20.0,1.0,False,
Crawdaunt,39.0,Crabhammer,Water,90.0,0.85,True,
Crawdaunt,,Cut,Normal,50.0,0.95,False,6.0
Crawdaunt,,Surf,Water,95.0,1.0,False,45.0
Crawdaunt,,Strength,Normal,80.0,1.0,False,35.0
Crawdaunt,,Rock Smash,Fighting,20.0,1.0,False,21.0
Crawdaunt,,Waterfall,Water,80.0,1.0,False,84.0
Crawdaunt,,Dive,Water,60.0,1.0,False,70.0
Crawdaunt,,Water Pulse,Water,60.0,1.0,False,86.0
Crawdaunt,,Hidden Power,Normal,60.0,1.0,False,16.0
Crawdaunt,,Ice Beam,Ice,95.0,1.0,False,18.0
Crawdaunt,,Blizzard,Ice,120.0,0.7,False,66.0
Crawdaunt,,Hyper Beam,Normal,75.0,0.9,False,66.0
Crawdaunt,,Return,Normal,102.0,1.0,False,31.0
Crawdaunt,,Dig,Ground,60.0,1.0,False,32.0
Crawdaunt,,Brick Break,Fighting,75.0,1.0,False,84.0
Crawdaunt,,Sludge Bomb,Poison,90.0,1.0,False,12.0
Crawdaunt,,Rock Tomb,Rock,50.0,0.8,False,8.0
Crawdaunt,,Aerial Ace,Flying,60.0,1.0,False,59.0
Crawdaunt,,Facade,Normal,70.0,1.0,False,45.0
Crawdaunt,,Secret Power,Normal,70.0,1.0,False,16.0
Crawdaunt,51.0,Crunch,Dark,80.0,1.0,False,
Baltoy,1.0,Confusion,Psychic,50.0,1.0,False,
Baltoy,5.0,Rapid Spin,Normal,20.0,1.0,False,
Baltoy,7.0,Mud-Slap,Ground,20.0,1.0,False,
Baltoy,11.0,Psybeam,Psychic,65.0,1.0,False,
Baltoy,15.0,Rock Tomb,Rock,50.0,0.8,False,8.0
Baltoy,25.0,AncientPower,Rock,60.0,1.0,False,
Baltoy,,Hidden Power,Normal,60.0,1.0,False,16.0
Baltoy,,Ice Beam,Ice,95.0,1.0,False,18.0
Baltoy,,Earthquake,Ground,100.0,1.0,False,77.0
Baltoy,,Return,Normal,102.0,1.0,False,31.0
Baltoy,,Dig,Ground,60.0,1.0,False,32.0
Baltoy,,Psychic,Psychic,90.0,1.0,False,22.0
Baltoy,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Baltoy,,Facade,Normal,70.0,1.0,False,45.0
Baltoy,,Secret Power,Normal,70.0,1.0,False,16.0
Claydol,1.0,Confusion,Psychic,50.0,1.0,False,
Claydol,1.0,Rapid Spin,Normal,20.0,1.0,False,
Claydol,7.0,Mud-Slap,Ground,20.0,1.0,False,
Claydol,11.0,Psybeam,Psychic,65.0,1.0,False,
Claydol,15.0,Rock Tomb,Rock,50.0,0.8,False,8.0
Claydol,25.0,AncientPower,Rock,60.0,1.0,False,
Claydol,36.0,Hyper Beam,Normal,75.0,0.9,False,66.0
Claydol,,Strength,Normal,80.0,1.0,False,35.0
Claydol,,Rock Smash,Fighting,20.0,1.0,False,21.0
Claydol,,Hidden Power,Normal,60.0,1.0,False,16.0
Claydol,,Ice Beam,Ice,95.0,1.0,False,18.0
Claydol,,Earthquake,Ground,100.0,1.0,False,77.0
Claydol,,Return,Normal,102.0,1.0,False,31.0
Claydol,,Dig,Ground,60.0,1.0,False,32.0
Claydol,,Psychic,Psychic,90.0,1.0,False,22.0
Claydol,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Claydol,,Facade,Normal,70.0,1.0,False,45.0
Claydol,,Secret Power,Normal,70.0,1.0,False,16.0
Lileep,1.0,Astonish,Ghost,30.0,1.0,False,
Lileep,8.0,Constrict,Normal,10.0,1.0,False,
Lileep,15.0,Acid,Poison,40.0,1.0,False,
Lileep,43.0,AncientPower,Rock,60.0,1.0,False,
Lileep,,Bullet Seed,Grass,30.0,1.0,False,3.0
Lileep,,Hidden Power,Normal,60.0,1.0,False,16.0
Lileep,,Giga Drain,Grass,60.0,1.0,False,64.0
Lileep,,Return,Normal,102.0,1.0,False,31.0
Lileep,,Sludge Bomb,Poison,90.0,1.0,False,12.0
Lileep,,Facade,Normal,70.0,1.0,False,45.0
Lileep,,Secret Power,Normal,70.0,1.0,False,16.0
Cradily,1.0,Acid,Poison,40.0,1.0,False,
Cradily,1.0,Astonish,Ghost,30.0,1.0,False,
Cradily,1.0,Constrict,Normal,10.0,1.0,False,
Cradily,48.0,AncientPower,Rock,60.0,1.0,False,
Cradily,,Strength,Normal,80.0,1.0,False,35.0
Cradily,,Rock Smash,Fighting,20.0,1.0,False,21.0
Cradily,,Bullet Seed,Grass,30.0,1.0,False,3.0
Cradily,,Hidden Power,Normal,60.0,1.0,False,16.0
Cradily,,Hyper Beam,Normal,75.0,0.9,False,66.0
Cradily,,Giga Drain,Grass,60.0,1.0,False,64.0
Cradily,,Earthquake,Ground,100.0,1.0,False,77.0
Cradily,,Return,Normal,102.0,1.0,False,31.0
Cradily,,Sludge Bomb,Poison,90.0,1.0,False,12.0
Cradily,,Rock Tomb,Rock,50.0,0.8,False,8.0
Cradily,,Facade,Normal,70.0,1.0,False,45.0
Cradily,,Secret Power,Normal,70.0,1.0,False,16.0
Anorith,1.0,Scratch,Normal,40.0,1.0,False,
Anorith,19.0,Water Gun,Water,40.0,1.0,False,
Anorith,25.0,Metal Claw,Steel,50.0,0.95,False,
Anorith,37.0,AncientPower,Rock,60.0,1.0,False,
Anorith,43.0,Fury Cutter,Bug,10.0,0.95,False,
Anorith,49.0,Slash,Normal,70.0,1.0,True,
Anorith,55.0,Rock Blast,Rock,75.0,0.8,False,
Anorith,,Cut,Normal,50.0,0.95,False,6.0
Anorith,,Rock Smash,Fighting,20.0,1.0,False,21.0
Anorith,,Water Pulse,Water,60.0,1.0,False,86.0
Anorith,,Hidden Power,Normal,60.0,1.0,False,16.0
Anorith,,Return,Normal,102.0,1.0,False,31.0
Anorith,,Dig,Ground,60.0,1.0,False,32.0
Anorith,,Brick Break,Fighting,75.0,1.0,False,84.0
Anorith,,Rock Tomb,Rock,50.0,0.8,False,8.0
Anorith,,Aerial Ace,Flying,60.0,1.0,False,59.0
Anorith,,Facade,Normal,70.0,1.0,False,45.0
Anorith,,Secret Power,Normal,70.0,1.0,False,16.0
Armaldo,1.0,Scratch,Normal,40.0,1.0,False,
Armaldo,1.0,Water Gun,Water,40.0,1.0,False,
Armaldo,25.0,Metal Claw,Steel,50.0,0.95,False,
Armaldo,37.0,AncientPower,Rock,60.0,1.0,False,
Armaldo,46.0,Fury Cutter,Bug,10.0,0.95,False,
Armaldo,55.0,Slash,Normal,70.0,1.0,True,
Armaldo,64.0,Rock Blast,Rock,75.0,0.8,False,
Armaldo,,Cut,Normal,50.0,0.95,False,6.0
Armaldo,,Strength,Normal,80.0,1.0,False,35.0
Armaldo,,Rock Smash,Fighting,20.0,1.0,False,21.0
Armaldo,,Water Pulse,Water,60.0,1.0,False,86.0
Armaldo,,Hidden Power,Normal,60.0,1.0,False,16.0
Armaldo,,Hyper Beam,Normal,75.0,0.9,False,66.0
Armaldo,,Iron Tail,Steel,100.0,0.75,False,86.0
Armaldo,,Earthquake,Ground,100.0,1.0,False,77.0
Armaldo,,Return,Normal,102.0,1.0,False,31.0
Armaldo,,Dig,Ground,60.0,1.0,False,32.0
Armaldo,,Brick Break,Fighting,75.0,1.0,False,84.0
Armaldo,,Rock Tomb,Rock,50.0,0.8,False,8.0
Armaldo,,Aerial Ace,Flying,60.0,1.0,False,59.0
Armaldo,,Facade,Normal,70.0,1.0,False,45.0
Armaldo,,Secret Power,Normal,70.0,1.0,False,16.0
Feebas,15.0,Tackle,Normal,35.0,0.95,False,
Feebas,,Surf,Water,95.0,1.0,False,45.0
Feebas,,Waterfall,Water,80.0,1.0,False,84.0
Feebas,,Dive,Water,60.0,1.0,False,70.0
Feebas,,Water Pulse,Water,60.0,1.0,False,86.0
Feebas,,Hidden Power,Normal,60.0,1.0,False,16.0
Feebas,,Ice Beam,Ice,95.0,1.0,False,18.0
Feebas,,Blizzard,Ice,120.0,0.7,False,66.0
Feebas,,Return,Normal,102.0,1.0,False,31.0
Feebas,,Facade,Normal,70.0,1.0,False,45.0
Feebas,,Secret Power,Normal,70.0,1.0,False,16.0
Milotic,1.0,Water Gun,Water,40.0,1.0,False,
Milotic,5.0,Wrap,Normal,15.0,0.85,False,
Milotic,20.0,Water Pulse,Water,60.0,1.0,False,86.0
Milotic,25.0,Twister,Dragon,40.0,1.0,False,
Milotic,40.0,Hydro Pump,Water,120.0,0.8,False,
Milotic,,Surf,Water,95.0,1.0,False,45.0
Milotic,,Waterfall,Water,80.0,1.0,False,84.0
Milotic,,Dive,Water,60.0,1.0,False,70.0
Milotic,,Hidden Power,Normal,60.0,1.0,False,16.0
Milotic,,Ice Beam,Ice,95.0,1.0,False,18.0
Milotic,,Blizzard,Ice,120.0,0.7,False,66.0
Milotic,,Hyper Beam,Normal,75.0,0.9,False,66.0
Milotic,,Iron Tail,Steel,100.0,0.75,False,86.0
Milotic,,Return,Normal,102.0,1.0,False,31.0
Milotic,,Facade,Normal,70.0,1.0,False,45.0
Milotic,,Secret Power,Normal,70.0,1.0,False,16.0
Castform,1.0,Tackle,Normal,35.0,0.95,False,
Castform,10.0,Ember,Fire,40.0,1.0,False,
Castform,10.0,Powder Snow,Ice,40.0,1.0,False,
Castform,10.0,Water Gun,Water,40.0,1.0,False,
Castform,30.0,Weather Ball,Normal,50.0,1.0,False,
Castform,,Water Pulse,Water,60.0,1.0,False,86.0
Castform,,Hidden Power,Normal,60.0,1.0,False,16.0
Castform,,Ice Beam,Ice,95.0,1.0,False,18.0
Castform,,Blizzard,Ice,120.0,0.7,False,66.0
Castform,,Thunderbolt,Electric,95.0,1.0,False,22.0
Castform,,Thunder,Electric,120.0,0.7,False,22.0
Castform,,Return,Normal,102.0,1.0,False,31.0
Castform,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Castform,,Shock Wave,Electric,60.0,1.0,False,25.0
Castform,,Flamethrower,Fire,95.0,1.0,False,22.0
Castform,,Fire Blast,Fire,120.0,0.85,False,66.0
Castform,,Facade,Normal,70.0,1.0,False,45.0
Castform,,Secret Power,Normal,70.0,1.0,False,16.0
Castform,,Thief,Dark,40.0,1.0,False,16.0
Kecleon,1.0,Astonish,Ghost,30.0,1.0,False,
Kecleon,1.0,Lick,Ghost,20.0,1.0,False,
Kecleon,1.0,Scratch,Normal,40.0,1.0,False,
Kecleon,1.0,Thief,Dark,40.0,1.0,False,16.0
Kecleon,4.0,Bind,Normal,15.0,0.75,False,
Kecleon,7.0,Faint Attack,Dark,60.0,1.0,False,
Kecleon,12.0,Fury Swipes,Normal,54.0,0.8,False,
Kecleon,17.0,Psybeam,Psychic,65.0,1.0,False,
Kecleon,31.0,Slash,Normal,70.0,1.0,True,
Kecleon,49.0,AncientPower,Rock,60.0,1.0,False,
Kecleon,,Cut,Normal,50.0,0.95,False,6.0
Kecleon,,Strength,Normal,80.0,1.0,False,35.0
Kecleon,,Rock Smash,Fighting,20.0,1.0,False,21.0
Kecleon,,Water Pulse,Water,60.0,1.0,False,86.0
Kecleon,,Hidden Power,Normal,60.0,1.0,False,16.0
Kecleon,,Ice Beam,Ice,95.0,1.0,False,18.0
Kecleon,,Blizzard,Ice,120.0,0.7,False,66.0
Kecleon,,Iron Tail,Steel,100.0,0.75,False,86.0
Kecleon,,Thunderbolt,Electric,95.0,1.0,False,22.0
Kecleon,,Thunder,Electric,120.0,0.7,False,22.0
Kecleon,,Return,Normal,102.0,1.0,False,31.0
Kecleon,,Dig,Ground,60.0,1.0,False,32.0
Kecleon,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Kecleon,,Brick Break,Fighting,75.0,1.0,False,84.0
Kecleon,,Shock Wave,Electric,60.0,1.0,False,25.0
Kecleon,,Flamethrower,Fire,95.0,1.0,False,22.0
Kecleon,,Fire Blast,Fire,120.0,0.85,False,66.0
Kecleon,,Rock Tomb,Rock,50.0,0.8,False,8.0
Kecleon,,Aerial Ace,Flying,60.0,1.0,False,59.0
Kecleon,,Facade,Normal,70.0,1.0,False,45.0
Kecleon,,Secret Power,Normal,70.0,1.0,False,16.0
Shuppet,1.0,Knock Off,Dark,20.0,1.0,False,
Shuppet,37.0,Faint Attack,Dark,60.0,1.0,False,
Shuppet,44.0,Shadow Ball,Ghost,80.0,1.0,False,63.0
Shuppet,,Hidden Power,Normal,60.0,1.0,False,16.0
Shuppet,,Thunderbolt,Electric,95.0,1.0,False,22.0
Shuppet,,Thunder,Electric,120.0,0.7,False,22.0
Shuppet,,Return,Normal,102.0,1.0,False,31.0
Shuppet,,Psychic,Psychic,90.0,1.0,False,22.0
Shuppet,,Shock Wave,Electric,60.0,1.0,False,25.0
Shuppet,,Facade,Normal,70.0,1.0,False,45.0
Shuppet,,Secret Power,Normal,70.0,1.0,False,16.0
Shuppet,,Thief,Dark,40.0,1.0,False,16.0
Banette,1.0,Knock Off,Dark,20.0,1.0,False,
Banette,39.0,Faint Attack,Dark,60.0,1.0,False,
Banette,48.0,Shadow Ball,Ghost,80.0,1.0,False,63.0
Banette,,Hidden Power,Normal,60.0,1.0,False,16.0
Banette,,Hyper Beam,Normal,75.0,0.9,False,66.0
Banette,,Thunderbolt,Electric,95.0,1.0,False,22.0
Banette,,Thunder,Electric,120.0,0.7,False,22.0
Banette,,Return,Normal,102.0,1.0,False,31.0
Banette,,Psychic,Psychic,90.0,1.0,False,22.0
Banette,,Shock Wave,Electric,60.0,1.0,False,25.0
Banette,,Facade,Normal,70.0,1.0,False,45.0
Banette,,Secret Power,Normal,70.0,1.0,False,16.0
Banette,,Thief,Dark,40.0,1.0,False,16.0
Duskull,16.0,Astonish,Ghost,30.0,1.0,False,
Duskull,27.0,Pursuit,Dark,40.0,1.0,False,
Duskull,49.0,Future Sight,Psychic,80.0,0.9,False,
Duskull,,Hidden Power,Normal,60.0,1.0,False,16.0
Duskull,,Ice Beam,Ice,95.0,1.0,False,18.0
Duskull,,Blizzard,Ice,120.0,0.7,False,66.0
Duskull,,Return,Normal,102.0,1.0,False,31.0
Duskull,,Psychic,Psychic,90.0,1.0,False,22.0
Duskull,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Duskull,,Facade,Normal,70.0,1.0,False,45.0
Duskull,,Secret Power,Normal,70.0,1.0,False,16.0
