pokemon,lvl,move,type,power,accuracy,crit
Roselia,17.0,Mega Drain,Grass,40.0,1.0,False
Roselia,25.0,Magical Leaf,Grass,60.0,1.0,False
Roselia,33.0,Giga Drain,Grass,60.0,1.0,False
Roselia,49.0,Petal Dance,Grass,70.0,1.0,False
Roselia,,Cut,Normal,50.0,0.95,False
Roselia,,Bullet Seed,Grass,30.0,1.0,False
Roselia,,Hidden Power,Normal,60.0,1.0,False
Roselia,,Return,Normal,102.0,1.0,False
Roselia,,Shadow Ball,Ghost,80.0,1.0,False
Roselia,,Sludge Bomb,Poison,90.0,1.0,False
Roselia,,Facade,Normal,70.0,1.0,False
Roselia,,Secret Power,Normal,70.0,1.0,False
Gulpin,1.0,Pound,Normal,40.0,1.0,False
Gulpin,14.0,Sludge,Poison,65.0,1.0,False
Gulpin,39.0,Sludge Bomb,Poison,90.0,1.0,False
Gulpin,,Strength,Normal,80.0,1.0,False
Gulpin,,Rock Smash,Fighting,20.0,1.0,False
Gulpin,,Water Pulse,Water,60.0,1.0,False
Gulpin,,Bullet Seed,Grass,30.0,1.0,False
Gulpin,,Hidden Power,Normal,60.0,1.0,False
Gulpin,,Ice Beam,Ice,95.0,1.0,False
Gulpin,,Giga Drain,Grass,60.0,1.0,False
Gulpin,,Return,Normal,102.0,1.0,False
Gulpin,,Shadow Ball,Ghost,80.0,1.0,False
Gulpin,,Shock Wave,Electric,60.0,1.0,False
Gulpin,,Facade,Normal,70.0,1.0,False
Gulpin,,Secret Power,Normal,70.0,1.0,False
Swalot,1.0,Pound,Normal,40.0,1.0,False
Swalot,1.0,Sludge,Poison,65.0,1.0,False
Swalot,26.0,Body Slam,Normal,85.0,1.0,False
Swalot,48.0,Sludge Bomb,Poison,90.0,1.0,False
Swalot,,Strength,Normal,80.0,1.0,False
Swalot,,Rock Smash,Fighting,20.0,1.0,False
Swalot,,Water Pulse,Water,60.0,1.0,False
Swalot,,Bullet Seed,Grass,30.0,1.0,False
Swalot,,Hidden Power,Normal,60.0,1.0,False
Swalot,,Ice Beam,Ice,95.0,1.0,False
Swalot,,Hyper Beam,Normal,75.0,0.9,False
Swalot,,Giga Drain,Grass,60.0,1.0,False
Swalot,,Return,Normal,102.0,1.0,False
Swalot,,Shadow Ball,Ghost,80.0,1.0,False
Swalot,,Shock Wave,Electric,60.0,1.0,False
Swalot,,Facade,Normal,70.0,1.0,False
Swalot,,Secret Power,Normal,70.0,1.0,False
Carvanha,1.0,Bite,Dark,60.0,1.0,False
Carvanha,7.0,Rage,Normal,20.0,1.0,False
Carvanha,22.0,Crunch,Dark,80.0,1.0,False
Carvanha,,Surf,Water,95.0,1.0,False
Carvanha,,Waterfall,Water,80.0,1.0,False
Carvanha,,Dive,Water,60.0,1.0,False
Carvanha,,Water Pulse,Water,60.0,1.0,False
Carvanha,,Hidden Power,Normal,60.0,1.0,False
Carvanha,,Ice Beam,Ice,95.0,1.0,False
Carvanha,,Blizzard,Ice,120.0,0.7,False
Carvanha,,Return,Normal,102.0,1.0,False
Carvanha,,Facade,Normal,70.0,1.0,False
Carvanha,,Secret Power,Normal,70.0,1.0,False
Carvanha,,Thief,Dark,40.0,1.0,False
Sharpedo,1.0,Bite,Dark,60.0,1.0,False
Sharpedo,1.0,Rage,Normal,20.0,1.0,False
Sharpedo,22.0,Crunch,Dark,80.0,1.0,False
Sharpedo,33.0,Slash,Normal,70.0,1.0,True
Sharpedo,,Surf,Water,95.0,1.0,False
Sharpedo,,Strength,Normal,80.0,1.0,False
Sharpedo,,Rock Smash,Fighting,20.0,1.0,False
Sharpedo,,Waterfall,Water,80.0,1.0,False
Sharpedo,,Dive,Water,60.0,1.0,False
Sharpedo,,Water Pulse,Water,60.0,1.0,False
Sharpedo,,Hidden Power,Normal,60.0,1.0,False
Sharpedo,,Ice Beam,Ice,95.0,1.0,False
Sharpedo,,Blizzard,Ice,120.0,0.7,False
Sharpedo,,Hyper Beam,Normal,75.0,0.9,False
Sharpedo,,Earthquake,Ground,100.0,1.0,False
Sharpedo,,Return,Normal,102.0,1.0,False
Sharpedo,,Rock Tomb,Rock,50.0,0.8,False
Sharpedo,,Facade,Normal,70.0,1.0,False
Sharpedo,,Secret Power,Normal,70.0,1.0,False
Sharpedo,,Thief,Dark,40.0,1.0,False
Wailmer,10.0,Water Gun,Water,40.0,1.0,False
Wailmer,14.0,Rollout,Rock,30.0,0.9,False
Wailmer,19.0,Whirlpool,Water,15.0,0.7,False
Wailmer,23.0,Astonish,Ghost,30.0,1.0,False
Wailmer,28.0,Water Pulse,Water,60.0,1.0,False
Wailmer,41.0,Water Spout,Water,150.0,1.0,False
Wailmer,50.0,Hydro Pump,Water,120.0,0.8,False
Wailmer,,Surf,Water,95.0,1.0,False
Wailmer,,Strength,Normal,80.0,1.0,False
Wailmer,,Rock Smash,Fighting,20.0,1.0,False
Wailmer,,Waterfall,Water,80.0,1.0,False
Wailmer,,Dive,Water,60.0,1.0,False
Wailmer,,Hidden Power,Normal,60.0,1.0,False
Wailmer,,Ice Beam,Ice,95.0,1.0,False
Wailmer,,Blizzard,Ice,120.0,0.7,False
Wailmer,,Earthquake,Ground,100.0,1.0,False
Wailmer,,Return,Normal,102.0,1.0,False
Wailmer,,Rock Tomb,Rock,50.0,0.8,False
Wailmer,,Facade,Normal,70.0,1.0,False
Wailmer,,Secret Power,Normal,70.0,1.0,False
Wailord,1.0,Rollout,Rock,30.0,0.9,False
Wailord,1.0,Water Gun,Water,40.0,1.0,False
Wailord,19.0,Whirlpool,Water,15.0,0.7,False
Wailord,23.0,Astonish,Ghost,30.0,1.0,False
Wailord,28.0,Water Pulse,Water,60.0,1.0,False
Wailord,44.0,Water Spout,Water,150.0,1.0,False
Wailord,59.0,Hydro Pump,Water,120.0,0.8,False
Wailord,,Surf,Water,95.0,1.0,False
Wailord,,Strength,Normal,80.0,1.0,False
Wailord,,Rock Smash,Fighting,20.0,1.0,False
Wailord,,Waterfall,Water,80.0,1.0,False
Wailord,,Dive,Water,60.0,1.0,False
Wailord,,Hidden Power,Normal,60.0,1.0,False
Wailord,,Ice Beam,Ice,95.0,1.0,False
Wailord,,Blizzard,Ice,120.0,0.7,False
Wailord,,Hyper Beam,Normal,75.0,0.9,False
Wailord,,Earthquake,Ground,100.0,1.0,False
Wailord,,Return,Normal,102.0,1.0,False
Wailord,,Rock Tomb,Rock,50.0,0.8,False
Wailord,,Facade,Normal,70.0,1.0,False
Wailord,,Secret Power,Normal,70.0,1.0,False
Numel,1.0,Tackle,Normal,35.0,0.95,False
Numel,11.0,Ember,Fire,40.0,1.0,False
Numel,35.0,Earthquake,Ground,100.0,1.0,False
Numel,41.0,Flamethrower,Fire,95.0,1.0,False
Numel,,Strength,Normal,80.0,1.0,False
Numel,,Rock Smash,Fighting,20.0,1.0,False
Numel,,Hidden Power,Normal,60.0,1.0,False
Numel,,Return,Normal,102.0,1.0,False
Numel,,Dig,Ground,60.0,1.0,False
Numel,,Fire Blast,Fire,120.0,0.85,False
Numel,,Rock Tomb,Rock,50.0,0.8,False
Numel,,Facade,Normal,70.0,1.0,False
Numel,,Secret Power,Normal,70.0,1.0,False
Numel,,Overheat,Fire,140.0,0.9,False
Camerupt,1.0,Ember,Fire,40.0,1.0,False
Camerupt,1.0,Tackle,Normal,35.0,0.95,False
Camerupt,33.0,Rock Slide,Rock,75.0,0.9,False
Camerupt,37.0,Earthquake,Ground,100.0,1.0,False
Camerupt,45.0,Eruption,Fire,150.0,1.0,False
Camerupt,,Strength,Normal,80.0,1.0,False
Camerupt,,Rock Smash,Fighting,20.0,1.0,False
Camerupt,,Hidden Power,Normal,60.0,1.0,False
Camerupt,,Hyper Beam,Normal,75.0,0.9,False
Camerupt,,Return,Normal,102.0,1.0,False
Camerupt,,Dig,Ground,60.0,1.0,False
Camerupt,,Flamethrower,Fire,95.0,1.0,False
Camerupt,,Fire Blast,Fire,120.0,0.85,False
Camerupt,,Rock Tomb,Rock,50.0,0.8,False
Camerupt,,Facade,Normal,70.0,1.0,False
Camerupt,,Secret Power,Normal,70.0,1.0,False
Camerupt,,Overheat,Fire,140.0,0.9,False
Torkoal,1.0,Ember,Fire,40.0,1.0,False
Torkoal,4.0,Smog,Poison,20.0,0.7,False
Torkoal,17.0,Fire Spin,Fire,15.0,0.7,False
Torkoal,20.0,Body Slam,Normal,85.0,1.0,False
Torkoal,30.0,Flamethrower,Fire,95.0,1.0,False
Torkoal,46.0,Heat Wave,Fire,100.0,0.9,False
Torkoal,,Strength,Normal,80.0,1.0,False
Torkoal,,Rock Smash,Fighting,20.0,1.0,False
Torkoal,,Hidden Power,Normal,60.0,1.0,False
Torkoal,,Iron Tail,Steel,100.0,0.75,False
Torkoal,,Return,Normal,102.0,1.0,False
Torkoal,,Sludge Bomb,Poison,90.0,1.0,False
Torkoal,,Fire Blast,Fire,120.0,0.85,False
Torkoal,,Facade,Normal,70.0,1.0,False
Torkoal,,Secret Power,Normal,70.0,1.0,False
Torkoal,,Overheat,Fire,140.0,0.9,False
Spoink,16.0,Psybeam,Psychic,65.0,1.0,False
Spoink,34.0,Psychic,Psychic,90.0,1.0,False
Spoink,37.0,Snore,Normal,40.0,1.0,False
Spoink,43.0,Bounce,Flying,85.0,0.85,False
Spoink,,Hidden Power,Normal,60.0,1.0,False
Spoink,,Iron Tail,Steel,100.0,0.75,False
Spoink,,Return,Normal,102.0,1.0,False
Spoink,,Shadow Ball,Ghost,80.0,1.0,False
Spoink,,Shock Wave,Electric,60.0,1.0,False
Spoink,,Facade,Normal,70.0,1.0,False
Spoink,,Secret Power,Normal,70.0,1.0,False
Spoink,,Thief,Dark,40.0,1.0,False
Grumpig,1.0,Psybeam,Psychic,65.0,1.0,False
Grumpig,37.0,Psychic,Psychic,90.0,1.0,False
Grumpig,43.0,Snore,Normal,40.0,1.0,False
Grumpig,55.0,Bounce,Flying,85.0,0.85,False
Grumpig,,Hidden Power,Normal,60.0,1.0,False
Grumpig,,Hyper Beam,Normal,75.0,0.9,False
Grumpig,,Iron Tail,Steel,100.0,0.75,False
Grumpig,,Return,Normal,102.0,1.0,False
Grumpig,,Shadow Ball,Ghost,80.0,1.0,False
Grumpig,,Shock Wave,Electric,60.0,1.0,False
Grumpig,,Facade,Normal,70.0,1.0,False
Grumpig,,Secret Power,Normal,70.0,1.0,False
Grumpig,,Thief,Dark,40.0,1.0,False
Spinda,1.0,Tackle,Normal,35.0,0.95,False
Spinda,5.0,Uproar,Normal,50.0,1.0,False
Spinda,12.0,Faint Attack,Dark,60.0,1.0,False
Spinda,16.0,Psybeam,Psychic,65.0,1.0,False
Spinda,27.0,Dizzy Punch,Normal,70.0,1.0,False
Spinda,56.0,Thrash,Normal,90.0,1.0,False
Spinda,,Strength,Normal,80.0,1.0,False
Spinda,,Rock Smash,Fighting,20.0,1.0,False
Spinda,,Water Pulse,Water,60.0,1.0,False
Spinda,,Hidden Power,Normal,60.0,1.0,False
Spinda,,Return,Normal,102.0,1.0,False
Spinda,,Dig,Ground,60.0,1.0,False
Spinda,,Psychic,Psychic,90.0,1.0,False
Spinda,,Shadow Ball,Ghost,80.0,1.0,False
Spinda,,Brick Break,Fighting,75.0,1.0,False
Spinda,,Shock Wave,Electric,60.0,1.0,False
Spinda,,Rock Tomb,Rock,50.0,0.8,False
Spinda,,Facade,Normal,70.0,1.0,False
Spinda,,Secret Power,Normal,70.0,1.0,False
Spinda,,Thief,Dark,40.0,1.0,False
Trapinch,1.0,Bite,Dark,60.0,1.0,False
Trapinch,17.0,Faint Attack,Dark,60.0,1.0,False
Trapinch,25.0,Sand Tomb,Ground,15.0,0.7,False
Trapinch,33.0,Crunch,Dark,80.0,1.0,False
Trapinch,41.0,Dig,Ground,60.0,1.0,False
Trapinch,57.0,Hyper Beam,Normal,75.0,0.9,False
Trapinch,,Strength,Normal,80.0,1.0,False
Trapinch,,Rock Smash,Fighting,20.0,1.0,False
Trapinch,,Hidden Power,Normal,60.0,1.0,False
Trapinch,,Giga Drain,Grass,60.0,1.0,False
Trapinch,,Earthquake,Ground,100.0,1.0,False
Trapinch,,Return,Normal,102.0,1.0,False
Trapinch,,Rock Tomb,Rock,50.0,0.8,False
Trapinch,,Facade,Normal,70.0,1.0,False
Trapinch,,Secret Power,Normal,70.0,1.0,False
Vibrava,1.0,Bite,Dark,60.0,1.0,False
Vibrava,1.0,Faint Attack,Dark,60.0,1.0,False
Vibrava,1.0,Sand Tomb,Ground,15.0,0.7,False
Vibrava,33.0,Crunch,Dark,80.0,1.0,False
Vibrava,35.0,DragonBreath,Dragon,60.0,1.0,False
Vibrava,57.0,Hyper Beam,Normal,75.0,0.9,False
Vibrava,,Fly,Flying,70.0,0.95,False
Vibrava,,Strength,Normal,80.0,1.0,False
Vibrava,,Rock Smash,Fighting,20.0,1.0,False
Vibrava,,Hidden Power,Normal,60.0,1.0,False
Vibrava,,Giga Drain,Grass,60.0,1.0,False
Vibrava,,Earthquake,Ground,100.0,1.0,False
Vibrava,,Return,Normal,102.0,1.0,False
Vibrava,,Dig,Ground,60.0,1.0,False
Vibrava,,Rock Tomb,Rock,50.0,0.8,False
Vibrava,,Facade,Normal,70.0,1.0,False
Vibrava,,Secret Power,Normal,70.0,1.0,False
Vibrava,,Steel Wing,Steel,70.0,0.9,False
Flygon,1.0,Bite,Dark,60.0,1.0,False
Flygon,1.0,Faint Attack,Dark,60.0,1.0,False
Flygon,1.0,Sand Tomb,Ground,15.0,0.7,False
Flygon,33.0,Crunch,Dark,80.0,1.0,False
Flygon,35.0,DragonBreath,Dragon,60.0,1.0,False
Flygon,65.0,Hyper Beam,Normal,75.0,0.9,False
Flygon,,Fly,Flying,70.0,0.95,False
Flygon,,Strength,Normal,80.0,1.0,False
Flygon,,Rock Smash,Fighting,20.0,1.0,False
Flygon,,Dragon Claw,Dragon,80.0,1.0,False
Flygon,,Hidden Power,Normal,60.0,1.0,False
Flygon,,Giga Drain,Grass,60.0,1.0,False
Flygon,,Iron Tail,Steel,100.0,0.75,False
Flygon,,Earthquake,Ground,100.0,1.0,False
Flygon,,Return,Normal,102.0,1.0,False
Flygon,,Dig,Ground,60.0,1.0,False
Flygon,,Flamethrower,Fire,95.0,1.0,False
Flygon,,Fire Blast,Fire,120.0,0.85,False
Flygon,,Rock Tomb,Rock,50.0,0.8,False
Flygon,,Facade,Normal,70.0,1.0,False
Flygon,,Secret Power,Normal,70.0,1.0,False
Flygon,,Steel Wing,Steel,70.0,0.9,False
Cacnea,1.0,Poison Sting,Poison,15.0,1.0,False
Cacnea,5.0,Absorb,Grass,20.0,1.0,False
Cacnea,21.0,Pin Missile,Bug,42.0,0.85,False
Cacnea,29.0,Faint Attack,Dark,60.0,1.0,False
Cacnea,37.0,Needle Arm,Grass,60.0,1.0,False
Cacnea,,Cut,Normal,50.0,0.95,False
Cacnea,,Bullet Seed,Grass,30.0,1.0,False
Cacnea,,Hidden Power,Normal,60.0,1.0,False
Cacnea,,Giga Drain,Grass,60.0,1.0,False
Cacnea,,Return,Normal,102.0,1.0,False
Cacnea,,Facade,Normal,70.0,1.0,False
Cacnea,,Secret Power,Normal,70.0,1.0,False
Cacturne,1.0,Absorb,Grass,20.0,1.0,False
Cacturne,1.0,Poison Sting,Poison,15.0,1.0,False
Cacturne,21.0,Pin Missile,Bug,42.0,0.85,False
Cacturne,29.0,Faint Attack,Dark,60.0,1.0,False
Cacturne,41.0,Needle Arm,Grass,60.0,1.0,False
Cacturne,,Cut,Normal,50.0,0.95,False
Cacturne,,Strength,Normal,80.0,1.0,False
Cacturne,,Bullet Seed,Grass,30.0,1.0,False
Cacturne,,Hidden Power,Normal,60.0,1.0,False
Cacturne,,Hyper Beam,Normal,75.0,0.9,False
Cacturne,,Giga Drain,Grass,60.0,1.0,False
Cacturne,,Return,Normal,102.0,1.0,False
Cacturne,,Facade,Normal,70.0,1.0,False
Cacturne,,Secret Power,Normal,70.0,1.0,False
Cacturne,1.0,Revenge,Fighting,60.0,1.0,False
Swablu,1.0,Peck,Flying,35.0,1.0,False
Swablu,8.0,Astonish,Ghost,30.0,1.0,False
Swablu,18.0,Fury Attack,Normal,45.0,0.85,False
Swablu,,Fly,Flying,70.0,0.95,False
Swablu,,Hidden Power,Normal,60.0,1.0,False
Swablu,,Ice Beam,Ice,95.0,1.0,False
Swablu,,Return,Normal,102.0,1.0,False
Swablu,,Aerial Ace,Flying,60.0,1.0,False
Swablu,,Facade,Normal,70.0,1.0,False
Swablu,,Secret Power,Normal,70.0,1.0,False
Swablu,,Thief,Dark,40.0,1.0,False
Swablu,,Steel Wing,Steel,70.0,0.9,False
Altaria,1.0,Astonish,Ghost,30.0,1.0,False
Altaria,1.0,Peck,Flying,35.0,1.0,False
Altaria,18.0,Fury Attack,Normal,45.0,0.85,False
Altaria,35.0,DragonBreath,Dragon,60.0,1.0,False
Altaria,,Fly,Flying,70.0,0.95,False
Altaria,,Rock Smash,Fighting,20.0,1.0,False
Altaria,,Dragon Claw,Dragon,80.0,1.0,False
Altaria,,Hidden Power,Normal,60.0,1.0,False
Altaria,,Ice Beam,Ice,95.0,1.0,False
Altaria,,Hyper Beam,Normal,75.0,0.9,False
Altaria,,Iron Tail,Steel,100.0,0.75,False
Altaria,,Earthquake,Ground,100.0,1.0,False
Altaria,,Return,Normal,102.0,1.0,False
Altaria,,Flamethrower,Fire,95.0,1.0,False
Altaria,,Fire Blast,Fire,120.0,0.85,False
Altaria,,Aerial Ace,Flying,60.0,1.0,False
Altaria,,Facade,Normal,70.0,1.0,False
Altaria,,Secret Power,Normal,70.0,1.0,False
Altaria,,Thief,Dark,40.0,1.0,False
Altaria,,Steel Wing,Steel,70.0,0.9,False
Zangoose,1.0,Scratch,Normal,40.0,1.0,False
Zangoose,7.0,Quick Attack,Normal,40.0,1.0,False
Zangoose,13.0,Fury Cutter,Bug,10.0,0.95,False
Zangoose,19.0,Slash,Normal,70.0,1.0,True
Zangoose,25.0,Pursuit,Dark,40.0,1.0,False
Zangoose,31.0,Crush Claw,Normal,75.0,0.95,False
Zangoose,55.0,False Swipe,Normal,40.0,1.0,False
Zangoose,,Strength,Normal,80.0,1.0,False
Zangoose,,Rock Smash,Fighting,20.0,1.0,False
Zangoose,,Water Pulse,Water,60.0,1.0,False
Zangoose,,Hidden Power,Normal,60.0,1.0,False
Zangoose,,Ice Beam,Ice,95.0,1.0,False
Zangoose,,Blizzard,Ice,120.0,0.7,False
Zangoose,,Giga Drain,Grass,60.0,1.0,False
Zangoose,,Iron Tail,Steel,100.0,0.75,False
Zangoose,,Thunderbolt,Electric,95.0,1.0,False
Zangoose,,Thunder,Electric,120.0,0.7,False
Zangoose,,Return,Normal,102.0,1.0,False
Zangoose,,Dig,Ground,60.0,1.0,False
Zangoose,,Shadow Ball,Ghost,80.0,1.0,False
Zangoose,,Brick Break,Fighting,75.0,1.0,False
Zangoose,,Shock Wave,Electric,60.0,1.0,False
Zangoose,,Flamethrower,Fire,95.0,1.0,False
Zangoose,,Fire Blast,Fire,120.0,0.85,False
Zangoose,,Aerial Ace,Flying,60.0,1.0,False
Zangoose,,Facade,Normal,70.0,1.0,False
Zangoose,,Secret Power,Normal,70.0,1.0,False
Zangoose,,Thief,Dark,40.0,1.0,False
Seviper,1.0,Wrap,Normal,15.0,0.85,False
Seviper,7.0,Lick,Ghost,20.0,1.0,False
Seviper,10.0,Bite,Dark,60.0,1.0,False
Seviper,16.0,Poison Tail,Poison,50.0,1.0,True
Seviper,28.0,Crunch,Dark,80.0,1.0,False
Seviper,34.0,Poison Fang,Poison,50.0,1.0,False
Seviper,,Strength,Normal,80.0,1.0,False
Seviper,,Rock Smash,Fighting,20.0,1.0,False
Seviper,,Hidden Power,Normal,60.0,1.0,False
Seviper,,Giga Drain,Grass,60.0,1.0,False
Seviper,,Iron Tail,Steel,100.0,0.75,False
Seviper,,Earthquake,Ground,100.0,1.0,False
Seviper,,Return,Normal,102.0,1.0,False
Seviper,,Dig,Ground,60.0,1.0,False
Seviper,,Flamethrower,Fire,95.0,1.0,False
Seviper,,Sludge Bomb,Poison,90.0,1.0,False
Seviper,,Facade,Normal,70.0,1.0,False
Seviper,,Secret Power,Normal,70.0,1.0,False
Seviper,,Thief,Dark,40.0,1.0,False
Lunatone,1.0,Tackle,Normal,35.0,0.95,False
Lunatone,7.0,Confusion,Psychic,50.0,1.0,False
Lunatone,13.0,Rock Throw,Rock,50.0,0.9,False
Lunatone,37.0,Psychic,Psychic,90.0,1.0,False
Lunatone,43.0,Future Sight,Psychic,80.0,0.9,False
Lunatone,,Hidden Power,Normal,60.0,1.0,False
Lunatone,,Ice Beam,Ice,95.0,1.0,False
Lunatone,,Hyper Beam,Normal,75.0,0.9,False
Lunatone,,Earthquake,Ground,100.0,1.0,False
Lunatone,,Return,Normal,102.0,1.0,False
Lunatone,,Shadow Ball,Ghost,80.0,1.0,False
Lunatone,,Rock Tomb,Rock,50.0,0.8,False
Lunatone,,Facade,Normal,70.0,1.0,False
Lunatone,,Secret Power,Normal,70.0,1.0,False
Solrock,1.0,Tackle,Normal,35.0,0.95,False
Solrock,7.0,Confusion,Psychic,50.0,1.0,False
Solrock,13.0,Rock Throw,Rock,50.0,0.9,False
Solrock,19.0,Fire Spin,Fire,15.0,0.7,False
Solrock,37.0,Rock Slide,Rock,75.0,0.9,False
Solrock,,Hidden Power,Normal,60.0,1.0,False
Solrock,,Hyper Beam,Normal,75.0,0.9,False
Solrock,,Earthquake,Ground,100.0,1.0,False
Solrock,,Return,Normal,102.0,1.0,False
Solrock,,Psychic,Psychic,90.0,1.0,False
Solrock,,Shadow Ball,Ghost,80.0,1.0,False
Solrock,,Flamethrower,Fire,95.0,1.0,False
Solrock,,Fire Blast,Fire,120.0,0.85,False
Solrock,,Rock Tomb,Rock,50.0,0.8,False
Solrock,,Facade,Normal,70.0,1.0,False
Solrock,,Secret Power,Normal,70.0,1.0,False
Solrock,,Overheat,Fire,140.0,0.9,False
Barboach,1.0,Mud-Slap,Ground,20.0,1.0,False
Barboach,11.0,Water Gun,Water,40.0,1.0,False
Barboach,26.0,Snore,Normal,40.0,1.0,False
Barboach,31.0,Earthquake,Ground,100.0,1.0,False
Barboach,36.0,Future Sight,Psychic,80.0,0.9,False
Barboach,,Surf,Water,95.0,1.0,False
Barboach,,Waterfall,Water,80.0,1.0,False
Barboach,,Dive,Water,60.0,1.0,False
Barboach,,Water Pulse,Water,60.0,1.0,False
Barboach,,Hidden Power,Normal,60.0,1.0,False
Barboach,,Ice Beam,Ice,95.0,1.0,False
Barboach,,Blizzard,Ice,120.0,0.7,False
Barboach,,Return,Normal,102.0,1.0,False
Barboach,,Rock Tomb,Rock,50.0,0.8,False
Barboach,,Facade,Normal,70.0,1.0,False
Barboach,,Secret Power,Normal,70.0,1.0,False
Whiscash,1.0,Mud-Slap,Ground,20.0,1.0,False
Whiscash,11.0,Water Gun,Water,40.0,1.0,False
Whiscash,26.0,Snore,Normal,40.0,1.0,False
Whiscash,36.0,Earthquake,Ground,100.0,1.0,False
Whiscash,46.0,Future Sight,Psychic,80.0,0.9,False
Whiscash,,Surf,Water,95.0,1.0,False
Whiscash,,Strength,Normal,80.0,1.0,False
Whiscash,,Rock Smash,Fighting,20.0,1.0,False
Whiscash,,Waterfall,Water,80.0,1.0,False
Whiscash,,Dive,Water,60.0,1.0,False
Whiscash,,Water Pulse,Water,60.0,1.0,False
Whiscash,,Hidden Power,Normal,60.0,1.0,False
Whiscash,,Ice Beam,Ice,95.0,1.0,False
Whiscash,,Blizzard,Ice,120.0,0.7,False
Whiscash,,Hyper Beam,Normal,75.0,0.9,False
Whiscash,,Return,Normal,102.0,1.0,False
Whiscash,,Rock Tomb,Rock,50.0,0.8,False
Whiscash,,Facade,Normal,70.0,1.0,False
Whiscash,,Secret Power,Normal,70.0,1.0,False
Corphish,1.0,Bubble,Water,20.0,1.0,False
Corphish,10.0,ViceGrip,Normal,55.0,1.0,False
Corphish,20.0,BubbleBeam,Water,65.0,1.0,False
Corphish,26.0,Knock Off,Dark,20.0,1.0,False
Corphish,35.0,Crabhammer,Water,90.0,0.85,True
Corphish,,Cut,Normal,50.0,0.95,False
Corphish,,Surf,Water,95.0,1.0,False
Corphish,,Strength,Normal,80.0,1.0,False
Corphish,,Rock Smash,Fighting,20.0,1.0,False
Corphish,,Waterfall,Water,80.0,1.0,False
Corphish,,Water Pulse,Water,60.0,1.0,False
Corphish,,Hidden Power,Normal,60.0,1.0,False
Corphish,,Ice Beam,Ice,95.0,1.0,False
Corphish,,Blizzard,Ice,120.0,0.7,False
Corphish,,Return,Normal,102.0,1.0,False
Corphish,,Dig,Ground,60.0,1.0,False
Corphish,,Brick Break,Fighting,75.0,1.0,False
Corphish,,Sludge Bomb,Poison,90.0,1.0,False
Corphish,,Rock Tomb,Rock,50.0,0.8,False
Corphish,,Aerial Ace,Flying,60.0,1.0,False
Corphish,,Facade,Normal,70.0,1.0,False
Corphish,,Secret Power,Normal,70.0,1.0,False
Corphish,43.0,Crunch,Dark,80.0,1.0,False
Crawdaunt,1.0,Bubble,Water,20.0,1.0,False
Crawdaunt,1.0,ViceGrip,Normal,55.0,1.0,False
Crawdaunt,20.0,BubbleBeam,Water,65.0,1.0,False
Crawdaunt,26.0,Knock Off,Dark,20.0,1.0,False
Crawdaunt,39.0,Crabhammer,Water,90.0,0.85,True
Crawdaunt,,Cut,Normal,50.0,0.95,False
Crawdaunt,,Surf,Water,95.0,1.0,False
Crawdaunt,,Strength,Normal,80.0,1.0,False
Crawdaunt,,Rock Smash,Fighting,20.0,1.0,False
Crawdaunt,,Waterfall,Water,80.0,1.0,False
Crawdaunt,,Dive,Water,60.0,1.0,False
Crawdaunt,,Water Pulse,Water,60.0,1.0,False
Crawdaunt,,Hidden Power,Normal,60.0,1.0,False
Crawdaunt,,Ice Beam,Ice,95.0,1.0,False
Crawdaunt,,Blizzard,Ice,120.0,0.7,False
Crawdaunt,,Hyper Beam,Normal,75.0,0.9,False
Crawdaunt,,Return,Normal,102.0,1.0,False
Crawdaunt,,Dig,Ground,60.0,1.0,False
Crawdaunt,,Brick Break,Fighting,75.0,1.0,False
Crawdaunt,,Sludge Bomb,Poison,90.0,1.0,False
Crawdaunt,,Rock Tomb,Rock,50.0,0.8,False
Crawdaunt,,Aerial Ace,Flying,60.0,1.0,False
Crawdaunt,,Facade,Normal,70.0,1.0,False
Crawdaunt,,Secret Power,Normal,70.0,1.0,False
Crawdaunt,51.0,Crunch,Dark,80.0,1.0,False
Baltoy,1.0,Confusion,Psychic,50.0,1.0,False
Baltoy,5.0,Rapid Spin,Normal,20.0,1.0,False
Baltoy,7.0,Mud-Slap,Ground,20.0,1.0,False
Baltoy,11.0,Psybeam,Psychic,65.0,1.0,False
Baltoy,15.0,Rock Tomb,Rock,50.0,0.8,False
Baltoy,25.0,AncientPower,Rock,60.0,1.0,False
Baltoy,,Hidden Power,Normal,60.0,1.0,False
Baltoy,,Ice Beam,Ice,95.0,1.0,False
Baltoy,,Earthquake,Ground,100.0,1.0,False
Baltoy,,Return,Normal,102.0,1.0,False
Baltoy,,Dig,Ground,60.0,1.0,False
Baltoy,,Psychic,Psychic,90.0,1.0,False
Baltoy,,Shadow Ball,Ghost,80.0,1.0,False
Baltoy,,Facade,Normal,70.0,1.0,False
Baltoy,,Secret Power,Normal,70.0,1.0,False
Claydol,1.0,Confusion,Psychic,50.0,1.0,False
Claydol,1.0,Rapid Spin,Normal,20.0,1.0,False
Claydol,7.0,Mud-Slap,Ground,20.0,1.0,False
Claydol,11.0,Psybeam,Psychic,65.0,1.0,False
Claydol,15.0,Rock Tomb,Rock,50.0,0.8,False
Claydol,25.0,AncientPower,Rock,60.0,1.0,False
Claydol,36.0,Hyper Beam,Normal,75.0,0.9,False
