pokemon,move_name,move_level,tm
Sunflora,Swagger,0,machine
Sunflora,Attract,0,machine
Sunflora,Sleep Talk,0,machine
Sunflora,Return,0,machine
Sunflora,Frustration,0,machine
Sunflora,Sweet Scent,0,machine
Sunflora,Hidden Power,0,machine
Sunflora,Sunny Day,19,
Yanma,Wing Attack,37,
Yanma,Headbutt,0,machine
Yanma,Tackle,1,
Yanma,Supersonic,31,
Yanma,SonicBoom,19,
Yanma,SolarBeam,0,machine
Yanma,Toxic,0,machine
Yanma,Quick Attack,7,
Yanma,Screech,43,
Yanma,Double Team,13,
Yanma,Swift,37,
Yanma,Flash,0,machine
Yanma,Rest,0,machine
Yanma,Thief,0,machine
Yanma,Snore,0,machine
Yanma,Curse,0,machine
Yanma,Protect,0,machine
Yanma,Foresight,1,
Yanma,Detect,25,
Yanma,Giga Drain,0,machine
Yanma,Endure,0,machine
Yanma,Swagger,0,machine
Yanma,Attract,0,machine
Yanma,Sleep Talk,0,machine
Yanma,Return,0,machine
Yanma,Frustration,0,machine
Yanma,Hidden Power,0,machine
Yanma,Sunny Day,0,machine
Wooper,Ice Punch,0,machine
Wooper,Slam,11,
Wooper,Headbutt,0,machine
Wooper,Tail Whip,1,
Wooper,Mist,51,
Wooper,Water Gun,1,
Wooper,Surf,0,machine
Wooper,Ice Beam,0,tutor
Wooper,Earthquake,31,
Wooper,Dig,0,machine
Wooper,Toxic,0,machine
Wooper,Double Team,0,machine
Wooper,Defense Curl,0,machine
Wooper,Haze,51,
Wooper,Amnesia,21,
Wooper,Flash,0,machine
Wooper,Rest,0,machine
Wooper,Snore,0,machine
Wooper,Curse,0,machine
Wooper,Protect,0,machine
Wooper,Sludge Bomb,0,machine
Wooper,Mud Slap,0,machine
Wooper,Sandstorm,0,machine
Wooper,Endure,0,machine
Wooper,Rollout,0,machine
Wooper,Swagger,0,machine
Wooper,Attract,0,machine
Wooper,Sleep Talk,0,machine
Wooper,Return,0,machine
Wooper,Frustration,0,machine
Wooper,Dynamic Punch,0,machine
Wooper,Iron Tail,0,machine
Wooper,Hidden Power,0,machine
Wooper,Rain Dance,41,
Wooper,Rock Smash,0,machine
Wooper,Whirlpool,0,machine
Quagsire,Ice Punch,0,machine
Quagsire,Slam,11,
Quagsire,Headbutt,0,machine
Quagsire,Tail Whip,1,
Quagsire,Mist,59,
Quagsire,Water Gun,1,
Quagsire,Surf,0,machine
Quagsire,Ice Beam,0,tutor
Quagsire,Hyper Beam,0,machine
Quagsire,Strength,0,machine
Quagsire,Earthquake,35,
Quagsire,Dig,0,machine
Quagsire,Toxic,0,machine
Quagsire,Double Team,0,machine
Quagsire,Defense Curl,0,machine
Quagsire,Haze,59,
Quagsire,Amnesia,23,
Quagsire,Flash,0,machine
Quagsire,Rest,0,machine
Quagsire,Snore,0,machine
Quagsire,Curse,0,machine
Quagsire,Protect,0,machine
Quagsire,Sludge Bomb,0,machine
Quagsire,Mud Slap,0,machine
Quagsire,Sandstorm,0,machine
Quagsire,Endure,0,machine
Quagsire,Rollout,0,machine
Quagsire,Swagger,0,machine
Quagsire,Attract,0,machine
Quagsire,Sleep Talk,0,machine
Quagsire,Return,0,machine
Quagsire,Frustration,0,machine
Quagsire,Dynamic Punch,0,machine
Quagsire,Iron Tail,0,machine
Quagsire,Hidden Power,0,machine
Quagsire,Rain Dance,47,
Quagsire,Rock Smash,0,machine
Quagsire,Whirlpool,0,machine
Espeon,Cut,0,machine
Espeon,Sand-Attack,8,
Espeon,Headbutt,0,machine
Espeon,Tackle,1,
Espeon,Tail Whip,1,
Espeon,Psybeam,36,
Espeon,Hyper Beam,0,machine
Espeon,Toxic,0,machine
Espeon,Confusion,16,
Espeon,Psychic,47,
Espeon,Quick Attack,23,
Espeon,Double Team,0,machine
Espeon,Swift,30,
Espeon,Dream Eater,0,machine
Espeon,Flash,0,machine
Espeon,Rest,0,machine
Espeon,Nightmare,0,machine
Espeon,Snore,0,machine
Espeon,Curse,0,machine
Espeon,Protect,0,machine
Espeon,Mud Slap,0,machine
Espeon,Zap Cannon,0,machine
Espeon,Detect,0,machine
Espeon,Endure,0,machine
Espeon,Swagger,0,machine
Espeon,Attract,0,machine
Espeon,Sleep Talk,0,machine
Espeon,Return,0,machine
Espeon,Frustration,0,machine
Espeon,Iron Tail,0,machine
Espeon,Morning Sun,52,
Espeon,Hidden Power,0,machine
Espeon,Rain Dance,0,machine
Espeon,Sunny Day,0,machine
Espeon,Psych Up,42,
Espeon,Shadow Ball,0,machine
Umbreon,Cut,0,machine
Umbreon,Sand-Attack,8,
Umbreon,Headbutt,0,machine
Umbreon,Tackle,1,
Umbreon,Tail Whip,1,
Umbreon,Hyper Beam,0,machine
Umbreon,Toxic,0,machine
Umbreon,Psychic,0,machine
Umbreon,Quick Attack,23,
Umbreon,Screech,47,
Umbreon,Double Team,0,machine
Umbreon,Confuse Ray,30,
Umbreon,Swift,0,machine
Umbreon,Dream Eater,0,machine
Umbreon,Flash,0,machine
Umbreon,Rest,0,machine
Umbreon,Nightmare,0,machine
Umbreon,Snore,0,machine
Umbreon,Curse,0,machine
Umbreon,Protect,0,machine
Umbreon,Feint Attack,36,
Umbreon,Mud Slap,0,machine
Umbreon,Zap Cannon,0,machine
Umbreon,Detect,0,machine
Umbreon,Endure,0,machine
Umbreon,Swagger,0,machine
Umbreon,Mean Look,42,
Umbreon,Attract,0,machine
Umbreon,Sleep Talk,0,machine
Umbreon,Return,0,machine
Umbreon,Frustration,0,machine
Umbreon,Pursuit,16,
Umbreon,Iron Tail,0,machine
Umbreon,Moonlight,52,
Umbreon,Hidden Power,0,machine
Umbreon,Rain Dance,0,machine
Umbreon,Sunny Day,0,machine
Umbreon,Psych Up,0,machine
Umbreon,Shadow Ball,0,machine
Murkrow,Fly,0,machine
Murkrow,Peck,1,
Murkrow,Toxic,0,machine
Murkrow,Night Shade,26,
Murkrow,Double Team,0,machine
Murkrow,Haze,16,
Murkrow,Swift,0,machine
Murkrow,Dream Eater,0,machine
Murkrow,Rest,0,machine
Murkrow,Thief,0,machine
Murkrow,Nightmare,0,machine
Murkrow,Snore,0,machine
Murkrow,Curse,0,machine
Murkrow,Protect,0,machine
Murkrow,Feint Attack,31,
Murkrow,Mud Slap,0,machine
Murkrow,Icy Wind,0,machine
Murkrow,Detect,0,machine
Murkrow,Endure,0,machine
Murkrow,Swagger,0,machine
Murkrow,Steel Wing,0,machine
Murkrow,Mean Look,41,
Murkrow,Attract,0,machine
Murkrow,Sleep Talk,0,machine
Murkrow,Return,0,machine
Murkrow,Frustration,0,machine
Murkrow,Pursuit,11,
Murkrow,Hidden Power,0,machine
Murkrow,Sunny Day,0,machine
Murkrow,Psych Up,0,machine
Murkrow,Shadow Ball,0,machine
Slowking,Ice Punch,0,machine
Slowking,Headbutt,34,
Slowking,Tackle,1,
Slowking,Growl,6,
Slowking,Disable,29,
Slowking,Flamethrower,0,tutor
Slowking,Water Gun,15,
Slowking,Surf,0,machine
Slowking,Ice Beam,0,tutor
Slowking,Blizzard,0,machine
Slowking,Hyper Beam,0,machine
Slowking,Strength,0,machine
Slowking,Earthquake,0,machine
Slowking,Dig,0,machine
Slowking,Toxic,0,machine
Slowking,Confusion,20,
Slowking,Psychic,48,
Slowking,Double Team,0,machine
Slowking,Fire Blast,0,machine
Slowking,Swift,0,machine
Slowking,Dream Eater,0,machine
Slowking,Flash,0,machine
Slowking,Rest,0,machine
Slowking,Nightmare,0,machine
Slowking,Snore,0,machine
Slowking,Curse,1,
Slowking,Protect,0,machine
Slowking,Mud Slap,0,machine
Slowking,Zap Cannon,0,machine
Slowking,Icy Wind,0,machine
Slowking,Endure,0,machine
Slowking,Swagger,43,
Slowking,Fury Cutter,0,machine
Slowking,Attract,0,machine
Slowking,Sleep Talk,0,machine
Slowking,Return,0,machine
Slowking,Frustration,0,machine
Slowking,Dynamic Punch,0,machine
Slowking,Iron Tail,0,machine
Slowking,Hidden Power,0,machine
Slowking,Rain Dance,0,machine
Slowking,Sunny Day,0,machine
Slowking,Psych Up,0,machine
Slowking,Shadow Ball,0,machine
Slowking,Rock Smash,0,machine
Slowking,Whirlpool,0,machine
Misdreavus,Headbutt,0,machine
Misdreavus,Growl,1,
Misdreavus,Psybeam,27,
Misdreavus,Thunderbolt,0,tutor
Misdreavus,Thunder,0,machine
Misdreavus,Toxic,0,machine
Misdreavus,Psychic,0,machine
Misdreavus,Double Team,0,machine
Misdreavus,Confuse Ray,12,
Misdreavus,Defense Curl,0,machine
Misdreavus,Swift,0,machine
Misdreavus,Dream Eater,0,machine
Misdreavus,Flash,0,machine
Misdreavus,Psywave,1,
Misdreavus,Rest,0,machine
Misdreavus,Thief,0,machine
Misdreavus,Nightmare,0,machine
Misdreavus,Snore,0,machine
Misdreavus,Curse,0,machine
Misdreavus,Spite,6,
Misdreavus,Protect,0,machine
Misdreavus,Zap Cannon,0,machine
Misdreavus,Perish Song,46,
Misdreavus,Endure,0,machine
Misdreavus,Swagger,0,machine
Misdreavus,Mean Look,19,
Misdreavus,Attract,0,machine
Misdreavus,Sleep Talk,0,machine
Misdreavus,Return,0,machine
Misdreavus,Frustration,0,machine
Misdreavus,Pain Split,36,
Misdreavus,Hidden Power,0,machine
Misdreavus,Rain Dance,0,machine
Misdreavus,Sunny Day,0,machine
Misdreavus,Psych Up,0,machine
Misdreavus,Shadow Ball,0,machine
Unown,Hidden Power,1,
Wobbuffet,Counter,1,
Wobbuffet,Destiny Bond,1,
Wobbuffet,Safeguard,1,
Wobbuffet,Mirror Coat,1,
Girafarig,Stomp,1,
Girafarig,Headbutt,0,machine
Girafarig,Tackle,1,
Girafarig,Growl,1,
Girafarig,Psybeam,41,
Girafarig,Strength,0,machine
Girafarig,Thunderbolt,0,tutor
Girafarig,Thunder,0,machine
Girafarig,Earthquake,0,machine
Girafarig,Toxic,0,machine
Girafarig,Confusion,1,
Girafarig,Psychic,0,machine
Girafarig,Agility,20,
Girafarig,Double Team,0,machine
Girafarig,Swift,0,machine
Girafarig,Dream Eater,0,machine
Girafarig,Rest,0,machine
Girafarig,Thief,0,machine
Girafarig,Nightmare,0,machine
Girafarig,Snore,0,machine
Girafarig,Curse,0,machine
Girafarig,Protect,0,machine
Girafarig,Mud Slap,0,machine
Girafarig,Zap Cannon,0,machine
Girafarig,Endure,0,machine
Girafarig,Swagger,0,machine
Girafarig,Attract,0,machine
Girafarig,Sleep Talk,0,machine
Girafarig,Return,0,machine
Girafarig,Frustration,0,machine
Girafarig,Baton Pass,30,
Girafarig,Iron Tail,0,machine
Girafarig,Hidden Power,0,machine
Girafarig,Sunny Day,0,machine
Girafarig,Crunch,54,
Girafarig,Psych Up,0,machine
Girafarig,Shadow Ball,0,machine
Girafarig,Rock Smash,0,machine
Pineco,Headbutt,0,machine
Pineco,Tackle,1,
Pineco,Take Down,15,
Pineco,Double-Edge,50,
Pineco,Strength,0,machine
Pineco,SolarBeam,0,machine
Pineco,Toxic,0,machine
Pineco,Double Team,0,machine
Pineco,Defense Curl,0,machine
Pineco,Bide,29,
Pineco,Selfdestruct,8,
Pineco,Explosion,36,
Pineco,Rest,0,machine
Pineco,Snore,0,machine
Pineco,Curse,0,machine
Pineco,Protect,1,
Pineco,Spikes,43,
Pineco,Giga Drain,0,machine
Pineco,Endure,0,machine
Pineco,Rollout,0,machine
Pineco,Swagger,0,machine
Pineco,Attract,0,machine
Pineco,Sleep Talk,0,machine
Pineco,Return,0,machine
Pineco,Frustration,0,machine
Pineco,Rapid Spin,22,
Pineco,Sweet Scent,0,machine
Pineco,Hidden Power,0,machine
Pineco,Sunny Day,0,machine
Pineco,Rock Smash,0,machine
Forretress,Headbutt,0,machine
Forretress,Tackle,1,
Forretress,Take Down,15,
Forretress,Double-Edge,59,
Forretress,Hyper Beam,0,machine
Forretress,Strength,0,machine
Forretress,SolarBeam,0,machine
Forretress,Toxic,0,machine
Forretress,Double Team,0,machine
Forretress,Defense Curl,0,machine
Forretress,Bide,29,
Forretress,Selfdestruct,1,
Forretress,Explosion,39,
Forretress,Rest,0,machine
Forretress,Snore,0,machine
Forretress,Curse,0,machine
Forretress,Protect,1,
Forretress,Spikes,49,
Forretress,Sandstorm,0,machine
Forretress,Giga Drain,0,machine
Forretress,Endure,0,machine
Forretress,Rollout,0,machine
Forretress,Swagger,0,machine
Forretress,Attract,0,machine
Forretress,Sleep Talk,0,machine
Forretress,Return,0,machine
Forretress,Frustration,0,machine
Forretress,Rapid Spin,22,
Forretress,Sweet Scent,0,machine
Forretress,Hidden Power,0,machine
Forretress,Sunny Day,0,machine
Forretress,Rock Smash,0,machine
Dunsparce,Headbutt,0,machine
Dunsparce,Take Down,38,
Dunsparce,Flamethrower,0,tutor
Dunsparce,Strength,0,machine
Dunsparce,SolarBeam,0,machine
Dunsparce,Thunderbolt,0,tutor
Dunsparce,Thunder,0,machine
Dunsparce,Dig,0,machine
Dunsparce,Toxic,0,machine
Dunsparce,Rage,1,
Dunsparce,Screech,30,
Dunsparce,Double Team,0,machine
Dunsparce,Defense Curl,5,
Dunsparce,Glare,13,
Dunsparce,Dream Eater,0,machine
Dunsparce,Rest,0,machine
Dunsparce,Thief,0,machine
Dunsparce,Nightmare,0,machine
Dunsparce,Snore,0,machine
Dunsparce,Curse,0,machine
Dunsparce,Spite,18,
Dunsparce,Protect,0,machine
Dunsparce,Mud Slap,0,machine
Dunsparce,Zap Cannon,0,machine
Dunsparce,Endure,0,machine
Dunsparce,Rollout,0,machine
Dunsparce,Swagger,0,machine
Dunsparce,Attract,0,machine
Dunsparce,Sleep Talk,0,machine
Dunsparce,Return,0,machine
Dunsparce,Frustration,0,machine
Dunsparce,Pursuit,26,
Dunsparce,Iron Tail,0,machine
Dunsparce,Hidden Power,0,machine
Dunsparce,Rain Dance,0,machine
Dunsparce,Sunny Day,0,machine
Dunsparce,Psych Up,0,machine
Dunsparce,Rock Smash,0,machine
Gligar,Guillotine,52,
Gligar,Cut,0,machine
Gligar,Sand-Attack,6,
Gligar,Headbutt,0,machine
Gligar,Poison Sting,1,
Gligar,Strength,0,machine
Gligar,Toxic,0,machine
Gligar,Quick Attack,20,
Gligar,Screech,44,
Gligar,Double Team,0,machine
Gligar,Harden,13,
Gligar,Swift,0,machine
Gligar,Rest,0,machine
Gligar,Slash,36,
Gligar,Thief,0,machine
Gligar,Snore,0,machine
Gligar,Curse,0,machine
Gligar,Protect,0,machine
Gligar,Feint Attack,28,
Gligar,Sludge Bomb,0,machine
Gligar,Detect,0,machine
Gligar,Sandstorm,0,machine
Gligar,Endure,0,machine
Gligar,Swagger,0,machine
Gligar,Fury Cutter,0,machine
Gligar,Attract,0,machine
Gligar,Sleep Talk,0,machine
Gligar,Return,0,machine
Gligar,Frustration,0,machine
Gligar,Iron Tail,0,machine
Gligar,Hidden Power,0,machine
Gligar,Sunny Day,0,machine
Gligar,Rock Smash,0,machine
Steelix,Cut,0,machine
Steelix,Bind,10,
Steelix,Slam,40,
Steelix,Headbutt,0,machine
Steelix,Tackle,1,
Steelix,Roar,0,machine
Steelix,Hyper Beam,0,machine
Steelix,Strength,0,machine
Steelix,Rock Throw,14,
Steelix,Earthquake,0,machine
Steelix,Dig,0,machine
Steelix,Toxic,0,machine
Steelix,Rage,27,
Steelix,Screech,1,
Steelix,Double Team,0,machine
Steelix,Harden,23,
Steelix,Defense Curl,0,machine
Steelix,Rest,0,machine
Steelix,Snore,0,machine
Steelix,Curse,0,machine
Steelix,Protect,0,machine
Steelix,Mud Slap,0,machine
Steelix,Sandstorm,36,
Steelix,Endure,0,machine
Steelix,Rollout,0,machine
Steelix,Swagger,0,machine
Steelix,Attract,0,machine
Steelix,Sleep Talk,0,machine
Steelix,Return,0,machine
Steelix,Frustration,0,machine
Steelix,Dragon Breath,0,machine
Steelix,Iron Tail,0,machine
Steelix,Hidden Power,0,machine
Steelix,Sunny Day,0,machine
Steelix,Crunch,49,
Steelix,Rock Smash,0,machine
Snubbull,Fire Punch,0,machine
Snubbull,Ice Punch,0,machine
Snubbull,ThunderPunch,0,machine
Snubbull,Headbutt,0,machine
Snubbull,Tackle,1,
Snubbull,Take Down,43,
Snubbull,Tail Whip,4,
Snubbull,Bite,13,
Snubbull,Roar,26,
Snubbull,Strength,0,machine
Snubbull,Thunderbolt,0,tutor
Snubbull,Thunder,0,machine
Snubbull,Toxic,0,machine
Snubbull,Rage,34,
Snubbull,Double Team,0,machine
Snubbull,Defense Curl,0,machine
Snubbull,Lick,19,
Snubbull,Rest,0,machine
Snubbull,Thief,0,machine
Snubbull,Snore,0,machine
Snubbull,Curse,0,machine
Snubbull,Protect,0,machine
Snubbull,Scary Face,1,
Snubbull,Sludge Bomb,0,machine
Snubbull,Mud Slap,0,machine
Snubbull,Zap Cannon,0,machine
Snubbull,Detect,0,machine
Snubbull,Endure,0,machine
Snubbull,Charm,8,
Snubbull,Swagger,0,machine
Snubbull,Attract,0,machine
Snubbull,Sleep Talk,0,machine
Snubbull,Return,0,machine
Snubbull,Frustration,0,machine
Snubbull,Dynamic Punch,0,machine
Snubbull,Hidden Power,0,machine
Snubbull,Rain Dance,0,machine
Snubbull,Sunny Day,0,machine
Snubbull,Shadow Ball,0,machine
Snubbull,Rock Smash,0,machine
Granbull,Fire Punch,0,machine
Granbull,Ice Punch,0,machine
Granbull,ThunderPunch,0,machine
Granbull,Headbutt,0,machine
Granbull,Tackle,1,
Granbull,Take Down,51,
Granbull,Tail Whip,4,
Granbull,Bite,13,
Granbull,Roar,28,
Granbull,Hyper Beam,0,machine
Granbull,Strength,0,machine
Granbull,Thunderbolt,0,tutor
Granbull,Thunder,0,machine
Granbull,Toxic,0,machine
Granbull,Rage,38,
Granbull,Double Team,0,machine
Granbull,Defense Curl,0,machine
Granbull,Lick,19,
Granbull,Rest,0,machine
Granbull,Thief,0,machine
Granbull,Snore,0,machine
Granbull,Curse,0,machine
Granbull,Protect,0,machine
Granbull,Scary Face,1,
Granbull,Sludge Bomb,0,machine
Granbull,Mud Slap,0,machine
Granbull,Zap Cannon,0,machine
Granbull,Detect,0,machine
Granbull,Endure,0,machine
Granbull,Charm,8,
Granbull,Swagger,0,machine
Granbull,Attract,0,machine
Granbull,Sleep Talk,0,machine
Granbull,Return,0,machine
Granbull,Frustration,0,machine
Granbull,Dynamic Punch,0,machine
Granbull,Hidden Power,0,machine
Granbull,Rain Dance,0,machine
Granbull,Sunny Day,0,machine
Granbull,Shadow Ball,0,machine
Granbull,Rock Smash,0,machine
Qwilfish,Headbutt,0,machine
Qwilfish,Tackle,1,
Qwilfish,Take Down,37,
Qwilfish,Poison Sting,1,
Qwilfish,Pin Missile,28,
Qwilfish,Water Gun,19,
Qwilfish,Hydro Pump,46,
Qwilfish,Surf,0,machine
Qwilfish,Ice Beam,0,tutor
Qwilfish,Blizzard,0,machine
Qwilfish,Toxic,0,machine
Qwilfish,Double Team,0,machine
Qwilfish,Harden,10,
Qwilfish,Minimize,10,
Qwilfish,Defense Curl,0,machine
Qwilfish,Waterfall,0,machine
Qwilfish,Swift,0,machine
Qwilfish,Rest,0,machine
Qwilfish,Snore,0,machine
Qwilfish,Curse,0,machine
Qwilfish,Protect,0,machine
Qwilfish,Sludge Bomb,0,machine
Qwilfish,Spikes,1,
Qwilfish,Icy Wind,0,machine
Qwilfish,Endure,0,machine
Qwilfish,Rollout,0,machine
Qwilfish,Swagger,0,machine
Qwilfish,Attract,0,machine
Qwilfish,Sleep Talk,0,machine
Qwilfish,Return,0,machine
Qwilfish,Frustration,0,machine
Qwilfish,Hidden Power,0,machine
Qwilfish,Rain Dance,0,machine
Qwilfish,Whirlpool,0,machine
Scizor,Swords Dance,42,
Scizor,Cut,0,machine
Scizor,Headbutt,0,machine
Scizor,Leer,1,
Scizor,Hyper Beam,0,machine
Scizor,Strength,0,machine
Scizor,Toxic,0,machine
Scizor,Agility,24,
Scizor,Quick Attack,1,
Scizor,Double Team,48,
Scizor,Focus Energy,6,
Scizor,Swift,0,machine
Scizor,Rest,0,machine
Scizor,Slash,36,
Scizor,Thief,0,machine
Scizor,Snore,0,machine
Scizor,Curse,0,machine
Scizor,Protect,0,machine
Scizor,Detect,0,machine
Scizor,Sandstorm,0,machine
Scizor,Endure,0,machine
Scizor,False Swipe,18,
Scizor,Swagger,0,machine
Scizor,Fury Cutter,0,machine
Scizor,Steel Wing,0,machine
Scizor,Attract,0,machine
Scizor,Sleep Talk,0,machine
Scizor,Return,0,machine
Scizor,Frustration,0,machine
Scizor,Pursuit,12,
Scizor,Metal Claw,30,
Scizor,Hidden Power,0,machine
Scizor,Sunny Day,0,machine
Scizor,Rock Smash,0,machine
Shuckle,Headbutt,0,machine
Shuckle,Wrap,9,
Shuckle,Strength,0,machine
Shuckle,Earthquake,0,machine
Shuckle,Dig,0,machine
Shuckle,Toxic,0,machine
Shuckle,Double Team,0,machine
Shuckle,Withdraw,1,
Shuckle,Defense Curl,0,machine
Shuckle,Bide,28,
Shuckle,Constrict,1,
Shuckle,Flash,0,machine
Shuckle,Rest,37,
Shuckle,Snore,0,machine
Shuckle,Curse,0,machine
Shuckle,Protect,0,machine
Shuckle,Sludge Bomb,0,machine
Shuckle,Mud Slap,0,machine
Shuckle,Sandstorm,0,machine
Shuckle,Endure,0,machine
Shuckle,Rollout,0,machine
Shuckle,Swagger,0,machine
Shuckle,Attract,0,machine
Shuckle,Sleep Talk,0,machine
Shuckle,Return,0,machine
Shuckle,Frustration,0,machine
Shuckle,Safeguard,23,
Shuckle,Encore,14,
Shuckle,Hidden Power,0,machine
Shuckle,Sunny Day,0,machine
Shuckle,Rock Smash,0,machine
Heracross,Cut,0,machine
Heracross,Headbutt,0,machine
Heracross,Horn Attack,6,
Heracross,Fury Attack,19,
Heracross,Tackle,1,
Heracross,Take Down,35,
Heracross,Leer,1,
Heracross,Counter,27,
Heracross,Strength,0,machine
Heracross,Earthquake,0,machine
Heracross,Toxic,0,machine
Heracross,Double Team,0,machine
Heracross,Rest,0,machine
Heracross,Thief,0,machine
Heracross,Snore,0,machine
Heracross,Curse,0,machine
Heracross,Reversal,44,
Heracross,Protect,0,machine
Heracross,Detect,0,machine
Heracross,Endure,12,
Heracross,Swagger,0,machine
Heracross,Fury Cutter,0,machine
Heracross,Attract,0,machine
Heracross,Sleep Talk,0,machine
Heracross,Return,0,machine
Heracross,Frustration,0,machine
Heracross,Megahorn,54,
Heracross,Hidden Power,0,machine
Heracross,Sunny Day,0,machine
Heracross,Rock Smash,0,machine
Sneasel,Ice Punch,0,machine
Sneasel,Scratch,1,
Sneasel,Cut,0,machine
Sneasel,Headbutt,0,machine
Sneasel,Leer,1,
Sneasel,Surf,0,machine
Sneasel,Ice Beam,0,tutor
Sneasel,Blizzard,0,machine
Sneasel,Strength,0,machine
Sneasel,Dig,0,machine
Sneasel,Toxic,0,machine
Sneasel,Agility,41,
Sneasel,Quick Attack,9,
Sneasel,Screech,17,
Sneasel,Double Team,0,machine
Sneasel,Defense Curl,0,machine
Sneasel,Swift,0,machine
Sneasel,Dream Eater,0,machine
Sneasel,Fury Swipes,33,
Sneasel,Rest,0,machine
Sneasel,Slash,49,
Sneasel,Thief,0,machine
Sneasel,Nightmare,0,machine
Sneasel,Snore,0,machine
Sneasel,Curse,0,machine
Sneasel,Protect,0,machine
Sneasel,Feint Attack,25,
Sneasel,Mud Slap,0,machine
Sneasel,Icy Wind,0,machine
Sneasel,Detect,0,machine
Sneasel,Endure,0,machine
Sneasel,Swagger,0,machine
Sneasel,Fury Cutter,0,machine
Sneasel,Attract,0,machine
Sneasel,Sleep Talk,0,machine
Sneasel,Return,0,machine
Sneasel,Frustration,0,machine
Sneasel,Dynamic Punch,0,machine
Sneasel,Iron Tail,0,machine
Sneasel,Metal Claw,65,
Sneasel,Hidden Power,0,machine
Sneasel,Rain Dance,0,machine
Sneasel,Psych Up,0,machine
Sneasel,Shadow Ball,0,machine
Sneasel,Rock Smash,0,machine
Sneasel,Beat Up,57,
Teddiursa,Fire Punch,0,machine
Teddiursa,Ice Punch,0,machine
Teddiursa,ThunderPunch,0,machine
Teddiursa,Scratch,1,
Teddiursa,Cut,0,machine
Teddiursa,Headbutt,0,machine
Teddiursa,Thrash,50,
Teddiursa,Leer,1,
Teddiursa,Roar,0,machine
Teddiursa,Strength,0,machine
Teddiursa,Earthquake,0,machine
Teddiursa,Dig,0,machine
Teddiursa,Toxic,0,machine
Teddiursa,Double Team,0,machine
Teddiursa,Defense Curl,0,machine
Teddiursa,Lick,8,
Teddiursa,Swift,0,machine
Teddiursa,Fury Swipes,15,
Teddiursa,Rest,29,
Teddiursa,Slash,36,
Teddiursa,Thief,0,machine
Teddiursa,Snore,43,
Teddiursa,Curse,0,machine
Teddiursa,Protect,0,machine
Teddiursa,Feint Attack,22,
Teddiursa,Mud Slap,0,machine
Teddiursa,Zap Cannon,0,machine
Teddiursa,Endure,0,machine
Teddiursa,Rollout,0,machine
Teddiursa,Swagger,0,machine
Teddiursa,Fury Cutter,0,machine
Teddiursa,Attract,0,machine
Teddiursa,Sleep Talk,0,machine
Teddiursa,Return,0,machine
Teddiursa,Frustration,0,machine
Teddiursa,Dynamic Punch,0,machine
Teddiursa,Hidden Power,0,machine
Teddiursa,Sunny Day,0,machine
Teddiursa,Rock Smash,0,machine
Ursaring,Fire Punch,0,machine
Ursaring,Ice Punch,0,machine
Ursaring,ThunderPunch,0,machine
Ursaring,Scratch,1,
Ursaring,Cut,0,machine
Ursaring,Headbutt,0,machine
Ursaring,Thrash,59,
Ursaring,Leer,1,
Ursaring,Roar,0,machine
Ursaring,Hyper Beam,0,machine
Ursaring,Strength,0,machine
Ursaring,Earthquake,0,machine
Ursaring,Dig,0,machine
Ursaring,Toxic,0,machine
Ursaring,Double Team,0,machine
Ursaring,Defense Curl,0,machine
Ursaring,Lick,1,
Ursaring,Swift,0,machine
Ursaring,Fury Swipes,1,
Ursaring,Rest,29,
Ursaring,Slash,39,
Ursaring,Thief,0,machine
Ursaring,Snore,49,
Ursaring,Curse,0,machine
Ursaring,Protect,0,machine
Ursaring,Feint Attack,22,
Ursaring,Mud Slap,0,machine
Ursaring,Zap Cannon,0,machine
Ursaring,Endure,0,machine
Ursaring,Rollout,0,machine
Ursaring,Swagger,0,machine
Ursaring,Fury Cutter,0,machine
Ursaring,Attract,0,machine
Ursaring,Sleep Talk,0,machine
Ursaring,Return,0,machine
Ursaring,Frustration,0,machine
Ursaring,Dynamic Punch,0,machine
Ursaring,Hidden Power,0,machine
Ursaring,Sunny Day,0,machine
Ursaring,Rock Smash,0,machine
Slugma,Body Slam,50,
Slugma,Ember,8,
Slugma,Flamethrower,36,
Slugma,Rock Throw,15,
Slugma,Toxic,0,machine
Slugma,Double Team,0,machine
Slugma,Harden,22,
Slugma,Defense Curl,0,machine
Slugma,Smog,1,
Slugma,Fire Blast,0,machine
Slugma,Amnesia,29,
Slugma,Rest,0,machine
Slugma,Rock Slide,43,
Slugma,Snore,0,machine
Slugma,Curse,0,machine
Slugma,Protect,0,machine
Slugma,Mud Slap,0,machine
Slugma,Endure,0,machine
Slugma,Rollout,0,machine
Slugma,Swagger,0,machine
Slugma,Attract,0,machine
Slugma,Sleep Talk,0,machine
Slugma,Return,0,machine
Slugma,Frustration,0,machine
Slugma,Hidden Power,0,machine
Slugma,Sunny Day,0,machine
Slugma,Rock Smash,0,machine
Magcargo,Body Slam,60,
Magcargo,Ember,1,
Magcargo,Flamethrower,36,
Magcargo,Hyper Beam,0,machine
Magcargo,Strength,0,machine
Magcargo,Rock Throw,1,
Magcargo,Earthquake,0,machine
Magcargo,Toxic,0,machine
Magcargo,Double Team,0,machine
Magcargo,Harden,22,
Magcargo,Defense Curl,0,machine
Magcargo,Smog,1,
Magcargo,Fire Blast,0,machine
Magcargo,Amnesia,29,
