pokemon,move_level,move_name,move_type,power,accuracy,crit,move_stage
Hypno,,Return,Normal,102,1.0,False,12.0
Hypno,,Shadow ball,Ghost,80,1.0,False,17.0
Hypno,,Ice punch,Ice,75,1.0,False,12.0
Hypno,,Thunderpunch,Electric,75,1.0,False,
Hypno,,Fire punch,Fire,75,1.0,False,12.0
Krabby,1.0,Bubble,Water,20,1.0,False,
Krabby,12.0,Vicegrip,Normal,55,1.0,False,
Krabby,23.0,Stomp,Normal,65,1.0,False,
Krabby,41.0,Crabhammer,Water,90,0.85,True,
Krabby,,Cut,Normal,50,0.95,False,10.0
Krabby,,Surf,Water,95,1.0,False,17.0
Krabby,,Strength,Normal,80,1.0,False,
Krabby,,Whirlpool,Water,15,0.7,False,27.0
Krabby,,Rock smash,Fighting,20,1.0,False,12.0
Krabby,,Hidden power,Normal,60,1.0,False,29.0
Krabby,,Blizzard,Ice,120,0.7,False,12.0
Krabby,,Icy wind,Ice,55,0.95,False,27.0
Krabby,,Return,Normal,102,1.0,False,12.0
Krabby,,Mud-slap,Ground,20,1.0,False,5.0
Krabby,,Thief,Dark,40,1.0,False,30.0
Krabby,,Fury cutter,Bug,10,0.95,False,9.0
Kingler,1.0,Bubble,Water,20,1.0,False,
Kingler,1.0,Vicegrip,Normal,55,1.0,False,
Kingler,23.0,Stomp,Normal,65,1.0,False,
Kingler,49.0,Crabhammer,Water,90,0.85,True,
Kingler,,Cut,Normal,50,0.95,False,10.0
Kingler,,Surf,Water,95,1.0,False,17.0
Kingler,,Strength,Normal,80,1.0,False,
Kingler,,Whirlpool,Water,15,0.7,False,27.0
Kingler,,Rock smash,Fighting,20,1.0,False,12.0
Kingler,,Hidden power,Normal,60,1.0,False,29.0
Kingler,,Blizzard,Ice,120,0.7,False,12.0
Kingler,,Hyper beam,Normal,75,0.9,False,65.0
Kingler,,Icy wind,Ice,55,0.95,False,27.0
Kingler,,Return,Normal,102,1.0,False,12.0
Kingler,,Mud-slap,Ground,20,1.0,False,5.0
Kingler,,Thief,Dark,40,1.0,False,30.0
Kingler,,Fury cutter,Bug,10,0.95,False,9.0
Voltorb,1.0,Tackle,Normal,35,0.95,False,
Voltorb,29.0,Rollout,Rock,30,0.9,False,13.0
Voltorb,37.0,Swift,Normal,60,1.0,False,7.0
Voltorb,,Headbutt,Normal,70,1.0,False,10.0
Voltorb,,Zap cannon,Electric,100,0.5,False,58.0
Voltorb,,Hidden power,Normal,60,1.0,False,29.0
Voltorb,,Thunder,Electric,120,0.7,False,12.0
Voltorb,,Return,Normal,102,1.0,False,12.0
Electrode,1.0,Tackle,Normal,35,0.95,False,
Electrode,29.0,Rollout,Rock,30,0.9,False,13.0
Electrode,40.0,Swift,Normal,60,1.0,False,7.0
Electrode,,Headbutt,Normal,70,1.0,False,10.0
Electrode,,Zap cannon,Electric,100,0.5,False,58.0
Electrode,,Hidden power,Normal,60,1.0,False,29.0
Electrode,,Hyper beam,Normal,75,0.9,False,65.0
Electrode,,Thunder,Electric,120,0.7,False,12.0
Electrode,,Return,Normal,102,1.0,False,12.0
Exeggcute,1.0,Barrage,Normal,45,0.85,False,
Exeggcute,19.0,Confusion,Psychic,50,1.0,False,
Exeggcute,,Strength,Normal,80,1.0,False,
Exeggcute,,Rollout,Rock,30,0.9,False,13.0
Exeggcute,,Hidden power,Normal,60,1.0,False,29.0
Exeggcute,,Giga drain,Grass,60,1.0,False,65.0
Exeggcute,,Return,Normal,102,1.0,False,12.0
Exeggcute,,Psychic,Psychic,90,1.0,False,52.0
Exeggcute,,Sludge bomb,Poison,90,1.0,False,28.0
Exeggcute,,Thief,Dark,40,1.0,False,30.0
Exeggutor,1.0,Barrage,Normal,45,0.85,False,
Exeggutor,1.0,Confusion,Psychic,50,1.0,False,
Exeggutor,19.0,Stomp,Normal,65,1.0,False,
Exeggutor,31.0,Egg bomb,Normal,100,0.75,False,
Exeggutor,,Strength,Normal,80,1.0,False,
Exeggutor,,Headbutt,Normal,70,1.0,False,10.0
Exeggutor,,Rollout,Rock,30,0.9,False,13.0
Exeggutor,,Hidden power,Normal,60,1.0,False,29.0
Exeggutor,,Hyper beam,Normal,75,0.9,False,65.0
Exeggutor,,Giga drain,Grass,60,1.0,False,65.0
Exeggutor,,Return,Normal,102,1.0,False,12.0
Exeggutor,,Psychic,Psychic,90,1.0,False,52.0
Exeggutor,,Sludge bomb,Poison,90,1.0,False,28.0
Exeggutor,,Thief,Dark,40,1.0,False,30.0
Cubone,9.0,Bone club,Ground,65,0.85,False,
Cubone,13.0,Headbutt,Normal,70,1.0,False,10.0
Cubone,25.0,Bonemerang,Ground,100,0.9,False,
Cubone,29.0,Rage,Normal,20,1.0,False,
Cubone,33.0,False swipe,Normal,40,1.0,False,
Cubone,37.0,Thrash,Normal,90,1.0,False,
Cubone,41.0,Bone rush,Ground,75,0.8,False,
Cubone,,Strength,Normal,80,1.0,False,
Cubone,,Dynamicpunch,Fighting,100,0.5,False,
Cubone,,Rock smash,Fighting,20,1.0,False,12.0
Cubone,,Hidden power,Normal,60,1.0,False,29.0
Cubone,,Blizzard,Ice,120,0.7,False,12.0
Cubone,,Icy wind,Ice,55,0.95,False,27.0
Cubone,,Iron tail,Steel,100,0.75,False,20.0
Cubone,,Earthquake,Ground,100,1.0,False,47.0
Cubone,,Return,Normal,102,1.0,False,12.0
Cubone,,Dig,Ground,60,1.0,False,14.0
Cubone,,Mud-slap,Ground,20,1.0,False,5.0
Cubone,,Fire blast,Fire,120,0.85,False,12.0
Cubone,,Thunderpunch,Electric,75,1.0,False,
Cubone,,Thief,Dark,40,1.0,False,30.0
Cubone,,Fire punch,Fire,75,1.0,False,12.0
Marowak,1.0,Bone club,Ground,65,0.85,False,
Marowak,1.0,Headbutt,Normal,70,1.0,False,10.0
Marowak,25.0,Bonemerang,Ground,100,0.9,False,
Marowak,32.0,Rage,Normal,20,1.0,False,
Marowak,39.0,False swipe,Normal,40,1.0,False,
Marowak,46.0,Thrash,Normal,90,1.0,False,
Marowak,53.0,Bone rush,Ground,75,0.8,False,
Marowak,,Strength,Normal,80,1.0,False,
Marowak,,Dynamicpunch,Fighting,100,0.5,False,
Marowak,,Rock smash,Fighting,20,1.0,False,12.0
Marowak,,Hidden power,Normal,60,1.0,False,29.0
Marowak,,Blizzard,Ice,120,0.7,False,12.0
Marowak,,Hyper beam,Normal,75,0.9,False,65.0
Marowak,,Icy wind,Ice,55,0.95,False,27.0
Marowak,,Iron tail,Steel,100,0.75,False,20.0
Marowak,,Earthquake,Ground,100,1.0,False,47.0
Marowak,,Return,Normal,102,1.0,False,12.0
Marowak,,Dig,Ground,60,1.0,False,14.0
Marowak,,Mud-slap,Ground,20,1.0,False,5.0
Marowak,,Fire blast,Fire,120,0.85,False,12.0
Marowak,,Thunderpunch,Electric,75,1.0,False,
Marowak,,Thief,Dark,40,1.0,False,30.0
Marowak,,Fire punch,Fire,75,1.0,False,12.0
Hitmonlee,1.0,Double kick,Fighting,60,1.0,False,
Hitmonlee,11.0,Rolling kick,Fighting,60,0.85,False,
Hitmonlee,16.0,Jump kick,Fighting,70,0.95,False,
Hitmonlee,26.0,Hi jump kick,Fighting,85,0.9,False,
Hitmonlee,46.0,Mega kick,Normal,120,0.75,False,
Hitmonlee,,Strength,Normal,80,1.0,False,
Hitmonlee,,Dynamicpunch,Fighting,100,0.5,False,
Hitmonlee,,Headbutt,Normal,70,1.0,False,10.0
Hitmonlee,,Rock smash,Fighting,20,1.0,False,12.0
Hitmonlee,,Hidden power,Normal,60,1.0,False,29.0
Hitmonlee,,Return,Normal,102,1.0,False,12.0
Hitmonlee,,Mud-slap,Ground,20,1.0,False,5.0
Hitmonlee,,Swift,Normal,60,1.0,False,7.0
Hitmonlee,,Thief,Dark,40,1.0,False,30.0
Hitmonchan,1.0,Comet punch,Normal,54,0.85,False,
Hitmonchan,13.0,Pursuit,Dark,40,1.0,False,
Hitmonchan,26.0,Fire punch,Fire,75,1.0,False,12.0
Hitmonchan,26.0,Ice punch,Ice,75,1.0,False,12.0
Hitmonchan,26.0,Thunderpunch,Electric,75,1.0,False,
Hitmonchan,32.0,Mach punch,Fighting,40,1.0,False,
Hitmonchan,38.0,Mega punch,Normal,80,0.85,False,
Hitmonchan,,Strength,Normal,80,1.0,False,
Hitmonchan,,Dynamicpunch,Fighting,100,0.5,False,
Hitmonchan,,Headbutt,Normal,70,1.0,False,10.0
Hitmonchan,,Rock smash,Fighting,20,1.0,False,12.0
Hitmonchan,,Hidden power,Normal,60,1.0,False,29.0
Hitmonchan,,Return,Normal,102,1.0,False,12.0
Hitmonchan,,Mud-slap,Ground,20,1.0,False,5.0
Hitmonchan,,Swift,Normal,60,1.0,False,7.0
Hitmonchan,,Thief,Dark,40,1.0,False,30.0
Lickitung,1.0,Lick,Ghost,20,1.0,False,
Lickitung,19.0,Stomp,Normal,65,1.0,False,
Lickitung,25.0,Wrap,Normal,15,0.85,False,
Lickitung,37.0,Slam,Normal,80,0.75,False,
Lickitung,,Cut,Normal,50,0.95,False,10.0
Lickitung,,Surf,Water,95,1.0,False,17.0
Lickitung,,Strength,Normal,80,1.0,False,
Lickitung,,Dynamicpunch,Fighting,100,0.5,False,
Lickitung,,Headbutt,Normal,70,1.0,False,10.0
Lickitung,,Rollout,Rock,30,0.9,False,13.0
Lickitung,,Rock smash,Fighting,20,1.0,False,12.0
Lickitung,,Hidden power,Normal,60,1.0,False,29.0
Lickitung,,Blizzard,Ice,120,0.7,False,12.0
Lickitung,,Hyper beam,Normal,75,0.9,False,65.0
Lickitung,,Icy wind,Ice,55,0.95,False,27.0
Lickitung,,Iron tail,Steel,100,0.75,False,20.0
Lickitung,,Thunder,Electric,120,0.7,False,12.0
Lickitung,,Earthquake,Ground,100,1.0,False,47.0
Lickitung,,Return,Normal,102,1.0,False,12.0
Lickitung,,Shadow ball,Ghost,80,1.0,False,17.0
Lickitung,,Mud-slap,Ground,20,1.0,False,5.0
Lickitung,,Ice punch,Ice,75,1.0,False,12.0
Lickitung,,Fire blast,Fire,120,0.85,False,12.0
Lickitung,,Thunderpunch,Electric,75,1.0,False,
Lickitung,,Thief,Dark,40,1.0,False,30.0
Lickitung,,Fire punch,Fire,75,1.0,False,12.0
Koffing,1.0,Tackle,Normal,35,0.95,False,
Koffing,9.0,Smog,Poison,20,0.7,False,
Koffing,21.0,Sludge,Poison,65,1.0,False,
Koffing,,Rollout,Rock,30,0.9,False,13.0
Koffing,,Zap cannon,Electric,100,0.5,False,58.0
Koffing,,Hidden power,Normal,60,1.0,False,29.0
Koffing,,Thunder,Electric,120,0.7,False,12.0
Koffing,,Return,Normal,102,1.0,False,12.0
Koffing,,Sludge bomb,Poison,90,1.0,False,28.0
Koffing,,Fire blast,Fire,120,0.85,False,12.0
Koffing,,Thief,Dark,40,1.0,False,30.0
Weezing,1.0,Smog,Poison,20,0.7,False,
Weezing,1.0,Tackle,Normal,35,0.95,False,
Weezing,21.0,Sludge,Poison,65,1.0,False,
Weezing,,Rollout,Rock,30,0.9,False,13.0
Weezing,,Zap cannon,Electric,100,0.5,False,58.0
Weezing,,Hidden power,Normal,60,1.0,False,29.0
Weezing,,Hyper beam,Normal,75,0.9,False,65.0
Weezing,,Thunder,Electric,120,0.7,False,12.0
Weezing,,Return,Normal,102,1.0,False,12.0
Weezing,,Sludge bomb,Poison,90,1.0,False,28.0
Weezing,,Fire blast,Fire,120,0.85,False,12.0
Weezing,,Thief,Dark,40,1.0,False,30.0
Rhyhorn,1.0,Horn attack,Normal,65,1.0,False,
Rhyhorn,13.0,Stomp,Normal,65,1.0,False,
Rhyhorn,19.0,Fury attack,Normal,45,0.85,False,
Rhyhorn,55.0,Earthquake,Ground,100,1.0,False,47.0
Rhyhorn,,Strength,Normal,80,1.0,False,
Rhyhorn,,Headbutt,Normal,70,1.0,False,10.0
Rhyhorn,,Rollout,Rock,30,0.9,False,13.0
Rhyhorn,,Zap cannon,Electric,100,0.5,False,58.0
Rhyhorn,,Rock smash,Fighting,20,1.0,False,12.0
Rhyhorn,,Hidden power,Normal,60,1.0,False,29.0
Rhyhorn,,Blizzard,Ice,120,0.7,False,12.0
Rhyhorn,,Icy wind,Ice,55,0.95,False,27.0
Rhyhorn,,Iron tail,Steel,100,0.75,False,20.0
Rhyhorn,,Thunder,Electric,120,0.7,False,12.0
Rhyhorn,,Return,Normal,102,1.0,False,12.0
Rhyhorn,,Dig,Ground,60,1.0,False,14.0
Rhyhorn,,Mud-slap,Ground,20,1.0,False,5.0
Rhyhorn,,Fire blast,Fire,120,0.85,False,12.0
Rhydon,1.0,Fury attack,Normal,45,0.85,False,
Rhydon,1.0,Horn attack,Normal,65,1.0,False,
Rhydon,1.0,Stomp,Normal,65,1.0,False,
Rhydon,65.0,Earthquake,Ground,100,1.0,False,47.0
Rhydon,,Surf,Water,95,1.0,False,17.0
Rhydon,,Strength,Normal,80,1.0,False,
Rhydon,,Dynamicpunch,Fighting,100,0.5,False,
Rhydon,,Headbutt,Normal,70,1.0,False,10.0
Rhydon,,Rollout,Rock,30,0.9,False,13.0
Rhydon,,Zap cannon,Electric,100,0.5,False,58.0
Rhydon,,Rock smash,Fighting,20,1.0,False,12.0
Rhydon,,Hidden power,Normal,60,1.0,False,29.0
Rhydon,,Blizzard,Ice,120,0.7,False,12.0
Rhydon,,Hyper beam,Normal,75,0.9,False,65.0
Rhydon,,Icy wind,Ice,55,0.95,False,27.0
Rhydon,,Iron tail,Steel,100,0.75,False,20.0
Rhydon,,Thunder,Electric,120,0.7,False,12.0
Rhydon,,Return,Normal,102,1.0,False,12.0
Rhydon,,Dig,Ground,60,1.0,False,14.0
Rhydon,,Mud-slap,Ground,20,1.0,False,5.0
Rhydon,,Fire blast,Fire,120,0.85,False,12.0
Rhydon,,Thunderpunch,Electric,75,1.0,False,
Rhydon,,Fire punch,Fire,75,1.0,False,12.0
Rhydon,,Fury cutter,Bug,10,0.95,False,9.0
Chansey,1.0,Pound,Normal,40,1.0,False,
Chansey,17.0,Doubleslap,Normal,45,0.85,False,
Chansey,35.0,Egg bomb,Normal,100,0.75,False,
Chansey,,Strength,Normal,80,1.0,False,
Chansey,,Dynamicpunch,Fighting,100,0.5,False,
Chansey,,Headbutt,Normal,70,1.0,False,10.0
Chansey,,Rollout,Rock,30,0.9,False,13.0
Chansey,,Zap cannon,Electric,100,0.5,False,58.0
Chansey,,Rock smash,Fighting,20,1.0,False,12.0
Chansey,,Hidden power,Normal,60,1.0,False,29.0
Chansey,,Blizzard,Ice,120,0.7,False,12.0
Chansey,,Hyper beam,Normal,75,0.9,False,65.0
Chansey,,Icy wind,Ice,55,0.95,False,27.0
Chansey,,Iron tail,Steel,100,0.75,False,20.0
Chansey,,Thunder,Electric,120,0.7,False,12.0
Chansey,,Return,Normal,102,1.0,False,12.0
Chansey,,Psychic,Psychic,90,1.0,False,52.0
Chansey,,Shadow ball,Ghost,80,1.0,False,17.0
Chansey,,Mud-slap,Ground,20,1.0,False,5.0
Chansey,,Fire blast,Fire,120,0.85,False,12.0
Tangela,1.0,Constrict,Normal,10,1.0,False,
Tangela,10.0,Absorb,Grass,20,1.0,False,
Tangela,19.0,Vine whip,Grass,35,1.0,False,
Tangela,25.0,Bind,Normal,15,0.75,False,
Tangela,31.0,Mega drain,Grass,40,1.0,False,
Tangela,40.0,Slam,Normal,80,0.75,False,
Tangela,,Cut,Normal,50,0.95,False,10.0
Tangela,,Headbutt,Normal,70,1.0,False,10.0
Tangela,,Hidden power,Normal,60,1.0,False,29.0
Tangela,,Hyper beam,Normal,75,0.9,False,65.0
Tangela,,Giga drain,Grass,60,1.0,False,65.0
Tangela,,Return,Normal,102,1.0,False,12.0
Tangela,,Sludge bomb,Poison,90,1.0,False,28.0
Tangela,,Thief,Dark,40,1.0,False,30.0
Kangaskhan,1.0,Comet punch,Normal,54,0.85,False,
Kangaskhan,13.0,Bite,Dark,60,1.0,False,
Kangaskhan,25.0,Mega punch,Normal,80,0.85,False,
Kangaskhan,31.0,Rage,Normal,20,1.0,False,
Kangaskhan,43.0,Dizzy punch,Normal,70,1.0,False,
Kangaskhan,,Surf,Water,95,1.0,False,17.0
Kangaskhan,,Strength,Normal,80,1.0,False,
Kangaskhan,,Dynamicpunch,Fighting,100,0.5,False,
Kangaskhan,,Headbutt,Normal,70,1.0,False,10.0
Kangaskhan,,Zap cannon,Electric,100,0.5,False,58.0
Kangaskhan,,Rock smash,Fighting,20,1.0,False,12.0
Kangaskhan,,Hidden power,Normal,60,1.0,False,29.0
Kangaskhan,,Blizzard,Ice,120,0.7,False,12.0
Kangaskhan,,Hyper beam,Normal,75,0.9,False,65.0
Kangaskhan,,Icy wind,Ice,55,0.95,False,27.0
Kangaskhan,,Iron tail,Steel,100,0.75,False,20.0
Kangaskhan,,Thunder,Electric,120,0.7,False,12.0
Kangaskhan,,Earthquake,Ground,100,1.0,False,47.0
Kangaskhan,,Return,Normal,102,1.0,False,12.0
Kangaskhan,,Shadow ball,Ghost,80,1.0,False,17.0
Kangaskhan,,Mud-slap,Ground,20,1.0,False,5.0
Kangaskhan,,Ice punch,Ice,75,1.0,False,12.0
Kangaskhan,,Fire blast,Fire,120,0.85,False,12.0
Kangaskhan,,Thunderpunch,Electric,75,1.0,False,
Kangaskhan,,Fire punch,Fire,75,1.0,False,12.0
Kangaskhan,,Fury cutter,Bug,10,0.95,False,9.0
Horsea,1.0,Bubble,Water,20,1.0,False,
Horsea,22.0,Water gun,Water,40,1.0,False,
Horsea,29.0,Twister,Dragon,40,1.0,False,
Horsea,43.0,Hydro pump,Water,120,0.8,False,
Horsea,,Surf,Water,95,1.0,False,17.0
Horsea,,Whirlpool,Water,15,0.7,False,27.0
Horsea,,Waterfall,Water,80,1.0,False,36.0
Horsea,,Headbutt,Normal,70,1.0,False,10.0
Horsea,,Hidden power,Normal,60,1.0,False,29.0
Horsea,,Blizzard,Ice,120,0.7,False,12.0
Horsea,,Icy wind,Ice,55,0.95,False,27.0
Horsea,,Dragonbreath,Dragon,60,1.0,False,
Horsea,,Return,Normal,102,1.0,False,12.0
Horsea,,Swift,Normal,60,1.0,False,7.0
Seadra,1.0,Bubble,Water,20,1.0,False,
Seadra,1.0,Water gun,Water,40,1.0,False,
Seadra,29.0,Twister,Dragon,40,1.0,False,
Seadra,51.0,Hydro pump,Water,120,0.8,False,
Seadra,,Surf,Water,95,1.0,False,17.0
Seadra,,Whirlpool,Water,15,0.7,False,27.0
Seadra,,Waterfall,Water,80,1.0,False,36.0
Seadra,,Headbutt,Normal,70,1.0,False,10.0
Seadra,,Hidden power,Normal,60,1.0,False,29.0
Seadra,,Blizzard,Ice,120,0.7,False,12.0
Seadra,,Hyper beam,Normal,75,0.9,False,65.0
Seadra,,Icy wind,Ice,55,0.95,False,27.0
Seadra,,Dragonbreath,Dragon,60,1.0,False,
Seadra,,Return,Normal,102,1.0,False,12.0
Seadra,,Swift,Normal,60,1.0,False,7.0
Goldeen,1.0,Peck,Flying,35,1.0,False,
Goldeen,15.0,Horn attack,Normal,65,1.0,False,
Goldeen,29.0,Fury attack,Normal,45,0.85,False,
Goldeen,38.0,Waterfall,Water,80,1.0,False,36.0
Goldeen,,Surf,Water,95,1.0,False,17.0
Goldeen,,Hidden power,Normal,60,1.0,False,29.0
Goldeen,,Blizzard,Ice,120,0.7,False,12.0
Goldeen,,Icy wind,Ice,55,0.95,False,27.0
Goldeen,,Return,Normal,102,1.0,False,12.0
Goldeen,,Swift,Normal,60,1.0,False,7.0
Seaking,1.0,Peck,Flying,35,1.0,False,
Seaking,15.0,Horn attack,Normal,65,1.0,False,
Seaking,29.0,Fury attack,Normal,45,0.85,False,
Seaking,41.0,Waterfall,Water,80,1.0,False,36.0
Seaking,,Surf,Water,95,1.0,False,17.0
Seaking,,Hidden power,Normal,60,1.0,False,29.0
Seaking,,Blizzard,Ice,120,0.7,False,12.0
Seaking,,Hyper beam,Normal,75,0.9,False,65.0
Seaking,,Icy wind,Ice,55,0.95,False,27.0
Seaking,,Return,Normal,102,1.0,False,12.0
Seaking,,Swift,Normal,60,1.0,False,7.0
Staryu,1.0,Tackle,Normal,35,0.95,False,
Staryu,7.0,Water gun,Water,40,1.0,False,
Staryu,13.0,Rapid spin,Normal,20,1.0,False,
Staryu,25.0,Swift,Normal,60,1.0,False,7.0
Staryu,31.0,Bubblebeam,Water,65,1.0,False,
Staryu,50.0,Hydro pump,Water,120,0.8,False,
Staryu,,Surf,Water,95,1.0,False,17.0
Staryu,,Whirlpool,Water,15,0.7,False,27.0
Staryu,,Waterfall,Water,80,1.0,False,36.0
Staryu,,Zap cannon,Electric,100,0.5,False,58.0
Staryu,,Hidden power,Normal,60,1.0,False,29.0
Staryu,,Blizzard,Ice,120,0.7,False,12.0
Staryu,,Icy wind,Ice,55,0.95,False,27.0
Staryu,,Thunder,Electric,120,0.7,False,12.0
Staryu,,Return,Normal,102,1.0,False,12.0
Staryu,,Psychic,Psychic,90,1.0,False,52.0
Starmie,1.0,Bubblebeam,Water,65,1.0,False,
Starmie,1.0,Rapid spin,Normal,20,1.0,False,
Starmie,1.0,Tackle,Normal,35,0.95,False,
Starmie,,Surf,Water,95,1.0,False,17.0
Starmie,,Whirlpool,Water,15,0.7,False,27.0
Starmie,,Waterfall,Water,80,1.0,False,36.0
Starmie,,Zap cannon,Electric,100,0.5,False,58.0
Starmie,,Hidden power,Normal,60,1.0,False,29.0
Starmie,,Blizzard,Ice,120,0.7,False,12.0
Starmie,,Hyper beam,Normal,75,0.9,False,65.0
Starmie,,Icy wind,Ice,55,0.95,False,27.0
Starmie,,Thunder,Electric,120,0.7,False,12.0
Starmie,,Return,Normal,102,1.0,False,12.0
Starmie,,Psychic,Psychic,90,1.0,False,52.0
Starmie,,Swift,Normal,60,1.0,False,7.0
Mr_Mime,6.0,Confusion,Psychic,50,1.0,False,
Mr_Mime,21.0,Doubleslap,Normal,45,0.85,False,
Mr_Mime,36.0,Psybeam,Psychic,65,1.0,False,
Mr_Mime,,Dynamicpunch,Fighting,100,0.5,False,
Mr_Mime,,Headbutt,Normal,70,1.0,False,10.0
Mr_Mime,,Zap cannon,Electric,100,0.5,False,58.0
Mr_Mime,,Hidden power,Normal,60,1.0,False,29.0
Mr_Mime,,Hyper beam,Normal,75,0.9,False,65.0
Mr_Mime,,Thunder,Electric,120,0.7,False,12.0
Mr_Mime,,Return,Normal,102,1.0,False,12.0
Mr_Mime,,Psychic,Psychic,90,1.0,False,52.0
Mr_Mime,,Shadow ball,Ghost,80,1.0,False,17.0
Mr_Mime,,Mud-slap,Ground,20,1.0,False,5.0
Mr_Mime,,Ice punch,Ice,75,1.0,False,12.0
Mr_Mime,,Thunderpunch,Electric,75,1.0,False,
Mr_Mime,,Thief,Dark,40,1.0,False,30.0
Mr_Mime,,Fire punch,Fire,75,1.0,False,12.0
Scyther,1.0,Quick attack,Normal,40,1.0,False,
Scyther,12.0,Pursuit,Dark,40,1.0,False,
Scyther,18.0,False swipe,Normal,40,1.0,False,
Scyther,30.0,Wing attack,Flying,60,1.0,False,
Scyther,36.0,Slash,Normal,70,1.0,True,
Scyther,,Cut,Normal,50,0.95,False,10.0
Scyther,,Headbutt,Normal,70,1.0,False,10.0
Scyther,,Rock smash,Fighting,20,1.0,False,12.0
Scyther,,Hidden power,Normal,60,1.0,False,29.0
Scyther,,Hyper beam,Normal,75,0.9,False,65.0
Scyther,,Return,Normal,102,1.0,False,12.0
Scyther,,Swift,Normal,60,1.0,False,7.0
Scyther,,Thief,Dark,40,1.0,False,30.0
Scyther,,Steel wing,Steel,70,0.9,False,
Scyther,,Fury cutter,Bug,10,0.95,False,9.0
Jynx,1.0,Lick,Ghost,20,1.0,False,
Jynx,1.0,Pound,Normal,40,1.0,False,
Jynx,1.0,Powder snow,Ice,40,1.0,False,
Jynx,21.0,Doubleslap,Normal,45,0.85,False,
Jynx,25.0,Ice punch,Ice,75,1.0,False,12.0
Jynx,41.0,Body slam,Normal,85,1.0,False,
Jynx,57.0,Blizzard,Ice,120,0.7,False,12.0
Jynx,,Dynamicpunch,Fighting,100,0.5,False,
Jynx,,Headbutt,Normal,70,1.0,False,10.0
Jynx,,Hidden power,Normal,60,1.0,False,29.0
Jynx,,Hyper beam,Normal,75,0.9,False,65.0
Jynx,,Icy wind,Ice,55,0.95,False,27.0
Jynx,,Return,Normal,102,1.0,False,12.0
Jynx,,Psychic,Psychic,90,1.0,False,52.0
Jynx,,Shadow ball,Ghost,80,1.0,False,17.0
Jynx,,Mud-slap,Ground,20,1.0,False,5.0
Jynx,,Thief,Dark,40,1.0,False,30.0
Electabuzz,1.0,Quick attack,Normal,40,1.0,False,
Electabuzz,1.0,Thunderpunch,Electric,75,1.0,False,
Electabuzz,25.0,Swift,Normal,60,1.0,False,7.0
Electabuzz,47.0,Thunderbolt,Electric,95,1.0,False,
Electabuzz,58.0,Thunder,Electric,120,0.7,False,12.0
Electabuzz,,Strength,Normal,80,1.0,False,
Electabuzz,,Dynamicpunch,Fighting,100,0.5,False,
Electabuzz,,Headbutt,Normal,70,1.0,False,10.0
Electabuzz,,Zap cannon,Electric,100,0.5,False,58.0
Electabuzz,,Rock smash,Fighting,20,1.0,False,12.0
Electabuzz,,Hidden power,Normal,60,1.0,False,29.0
Electabuzz,,Hyper beam,Normal,75,0.9,False,65.0
Electabuzz,,Iron tail,Steel,100,0.75,False,20.0
Electabuzz,,Return,Normal,102,1.0,False,12.0
Electabuzz,,Psychic,Psychic,90,1.0,False,52.0
Electabuzz,,Mud-slap,Ground,20,1.0,False,5.0
Electabuzz,,Ice punch,Ice,75,1.0,False,12.0
Electabuzz,,Thief,Dark,40,1.0,False,30.0
Electabuzz,,Fire punch,Fire,75,1.0,False,12.0
Magmar,1.0,Ember,Fire,40,1.0,False,
Magmar,1.0,Fire punch,Fire,75,1.0,False,12.0
Magmar,1.0,Smog,Poison,20,0.7,False,
Magmar,41.0,Flamethrower,Fire,95,1.0,False,
Magmar,57.0,Fire blast,Fire,120,0.85,False,12.0
Magmar,,Strength,Normal,80,1.0,False,
Magmar,,Dynamicpunch,Fighting,100,0.5,False,
Magmar,,Headbutt,Normal,70,1.0,False,10.0
Magmar,,Rock smash,Fighting,20,1.0,False,12.0
Magmar,,Hidden power,Normal,60,1.0,False,29.0
Magmar,,Hyper beam,Normal,75,0.9,False,65.0
Magmar,,Iron tail,Steel,100,0.75,False,20.0
Magmar,,Return,Normal,102,1.0,False,12.0
Magmar,,Psychic,Psychic,90,1.0,False,52.0
Magmar,,Mud-slap,Ground,20,1.0,False,5.0
Magmar,,Thunderpunch,Electric,75,1.0,False,
Magmar,,Thief,Dark,40,1.0,False,30.0
Pinsir,1.0,Vicegrip,Normal,55,1.0,False,
Pinsir,13.0,Bind,Normal,15,0.75,False,
Pinsir,,Cut,Normal,50,0.95,False,10.0
Pinsir,,Strength,Normal,80,1.0,False,
Pinsir,,Headbutt,Normal,70,1.0,False,10.0
Pinsir,,Rock smash,Fighting,20,1.0,False,12.0
Pinsir,,Hidden power,Normal,60,1.0,False,29.0
Pinsir,,Hyper beam,Normal,75,0.9,False,65.0
Pinsir,,Return,Normal,102,1.0,False,12.0
Pinsir,,Thief,Dark,40,1.0,False,30.0
Pinsir,,Fury cutter,Bug,10,0.95,False,9.0
Tauros,1.0,Tackle,Normal,35,0.95,False,
Tauros,8.0,Rage,Normal,20,1.0,False,
Tauros,13.0,Horn attack,Normal,65,1.0,False,
Tauros,26.0,Pursuit,Dark,40,1.0,False,
Tauros,43.0,Thrash,Normal,90,1.0,False,
Tauros,,Surf,Water,95,1.0,False,17.0
Tauros,,Strength,Normal,80,1.0,False,
Tauros,,Headbutt,Normal,70,1.0,False,10.0
Tauros,,Zap cannon,Electric,100,0.5,False,58.0
