enc_id,trainer_name_enc,location_enc,pokemon_enc,level_enc,stage_enc,hp_enc,attack_enc,defense_enc,sp_attack_enc,sp_defense_enc,speed_enc,types_enc,exp_type_enc,exp_enc,move1_name_enc,move1_type_enc,move1_power_enc,move1_accuracy_enc,move1_crit_enc,move2_name_enc,move2_type_enc,move2_power_enc,move2_accuracy_enc,move2_crit_enc,move3_name_enc,move3_type_enc,move3_power_enc,move3_accuracy_enc,move3_crit_enc,move4_name_enc,move4_type_enc,move4_power_enc,move4_accuracy_enc,move4_crit_enc
382,rocket_executive_#4,goldenrod_city_radio_tower,houndoom,35,32,103,77,45,87,66,78,Dark/Fire,Slow,53593,faint attack,Dark,60,1.0,False,bite,Dark,60,1.0,False,smog,Poison,20,0.7,False,ember,Fire,40,1.0,False
383,rocket_grunt_#12,goldenrod_city_underground_warehouse,gloom,25,33,69,41,47,51,46,30,Grass/Poison,Medium Slow,11735,acid,Poison,40,1.0,False,acid,Poison,40,1.0,False,absorb,Grass,20,1.0,False,absorb,Grass,20,1.0,False
384,rocket_grunt_#12,goldenrod_city_underground_warehouse,gloom,25,33,69,41,47,51,46,30,Grass/Poison,Medium Slow,11735,acid,Poison,40,1.0,False,acid,Poison,40,1.0,False,absorb,Grass,20,1.0,False,absorb,Grass,20,1.0,False
385,rocket_grunt_#10,goldenrod_city_underground_warehouse,muk,23,33,84,59,43,38,54,32,Poison,Medium Fast,12167,pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
386,rocket_grunt_#10,goldenrod_city_underground_warehouse,koffing,23,33,55,40,52,36,29,25,Poison,Medium Fast,12167,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
387,burgular_duncan,goldenrod_city_underground_warehouse,koffing,23,33,55,39,52,36,29,24,Poison,Medium Fast,12167,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
388,burgular_duncan,goldenrod_city_underground_warehouse,koffing,23,33,55,39,52,36,29,24,Poison,Medium Fast,12167,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
389,rocket_grunt_#14,goldenrod_city_underground_warehouse,weezing,23,33,66,52,63,47,40,37,Poison,Medium Fast,12167,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
390,rocket_grunt_#11,goldenrod_city_underground_warehouse,koffing,24,33,57,42,54,37,30,26,Poison,Medium Fast,13824,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
391,rocket_grunt_#11,goldenrod_city_underground_warehouse,muk,24,33,88,61,44,40,56,33,Poison,Medium Fast,13824,pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
392,burgular_eddie,goldenrod_city_underground_warehouse,koffing,24,33,57,40,54,37,30,25,Poison,Medium Fast,13824,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
393,rocket_grunt_#13,goldenrod_city_underground_warehouse,raticate,24,33,64,50,37,32,42,56,Normal,Medium Fast,13824,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
394,rocket_grunt_#10,goldenrod_city_underground_warehouse,rattata,25,33,54,39,26,21,26,46,Normal,Medium Fast,15625,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
395,burgular_duncan,goldenrod_city_underground_warehouse,magmar,25,33,71,57,37,59,51,55,Fire,Medium Fast,15625,ember,Fire,40,1.0,False,fire punch,Fire,75,1.0,False,smog,Poison,20,0.7,False,-,-,-,-,-
396,rocket_grunt_#13,goldenrod_city_underground_warehouse,golbat,25,33,73,49,42,40,44,53,Flying/Poison,Medium Fast,15625,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-,-,-,-,-,-
397,rocket_grunt_#15,goldenrod_city_underground_warehouse,koffing,25,33,59,44,56,39,31,27,Poison,Medium Fast,15625,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
398,rocket_grunt_#15,goldenrod_city_underground_warehouse,koffing,25,33,59,44,56,39,31,27,Poison,Medium Fast,15625,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
399,rocket_grunt_#14,goldenrod_city_underground_warehouse,grimer,26,33,81,53,35,29,35,23,Poison,Medium Fast,17576,sludge,Poison,65,1.0,False,pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
400,rocket_grunt_#9,goldenrod_city_underground_warehouse,rattata,27,33,57,42,28,22,28,49,Normal,Medium Fast,19683,pursuit,Dark,40,1.0,False,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False
401,rival_silver,goldenrod_city_underground_warehouse,haunter,30,33,76,42,39,81,45,69,Ghost/Poison,Medium Slow,21760,lick,Ghost,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
402,rival_silver,goldenrod_city_underground_warehouse,magnemite,28,33,60,31,51,65,43,37,Electric,Medium Fast,21952,thundershock,Electric,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
403,burgular_eddie,goldenrod_city_underground_warehouse,growlithe,26,33,68,46,32,45,35,40,Fire,Slow,21970,ember,Fire,40,1.0,False,bite,Dark,60,1.0,False,-,-,-,-,-,-,-,-,-,-
404,rival_silver,goldenrod_city_underground_warehouse,golbat,30,33,94,60,54,51,57,66,Flying/Poison,Medium Fast,27000,wing attack,Flying,60,1.0,False,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-
405,rival_silver,goldenrod_city_underground_warehouse,sneasel,32,33,86,74,48,35,61,86,Dark/Ice,Medium Slow,27021,faint attack,Dark,60,1.0,False,quick attack,Normal,40,1.0,False,scratch,Normal,40,1.0,False,-,-,-,-,-
406,rival_silver,goldenrod_city_underground_warehouse,feraligatr,32,33,106,80,77,63,66,63,Water,Medium Slow,27021,bite,Dark,60,1.0,False,rage,Normal,20,1.0,False,scratch,Normal,40,1.0,False,water gun,Water,40,1.0,False
407,rival_silver,goldenrod_city_underground_warehouse,quilava,32,33,106,80,77,63,66,63,Fire,Medium Slow,27021,flame wheel,Fire,60,1.0,False,quick attack,Normal,40,1.0,False,ember,Fire,40,1.0,False,tackle,Normal,35,0.95,False
408,rival_silver,goldenrod_city_underground_warehouse,meganium,32,33,106,80,77,63,66,63,Grass,Medium Slow,27021,body slam,Normal,85,1.0,False,razor leaf,Grass,55,0.95,True,tackle,Normal,35,0.95,False,-,-,-,-,-
409,cooltrainer_cybil,route_44,bellossom,25,35,76,48,53,54,59,36,Grass,Medium Slow,11735,absorb,Grass,20,1.0,False,petal dance,Grass,70,1.0,False,-,-,-,-,-,-,-,-,-,-
410,bird_keeper_vance,route_44,pidgeotto,25,35,70,39,36,34,34,44,Flying/Normal,Medium Slow,11735,quick attack,Normal,40,1.0,False,gust,Flying,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
411,bird_keeper_vance,route_44,pidgeotto,25,35,70,39,36,34,34,44,Flying/Normal,Medium Slow,11735,quick attack,Normal,40,1.0,False,gust,Flying,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
412,fisher_wilton,route_44,goldeen,23,35,57,39,36,24,31,37,Water,Medium Fast,12167,horn attack,Normal,65,1.0,False,peck,Flying,35,1.0,False,-,-,-,-,-,-,-,-,-,-
413,fisher_wilton,route_44,goldeen,23,35,57,39,36,24,31,37,Water,Medium Fast,12167,horn attack,Normal,65,1.0,False,peck,Flying,35,1.0,False,-,-,-,-,-,-,-,-,-,-
414,psychic_phil,route_44,kadabra,26,35,60,27,24,71,45,63,Psychic,Medium Slow,13411,psybeam,Psychic,65,1.0,False,confusion,Psychic,50,1.0,False,-,-,-,-,-,-,-,-,-,-
415,psychic_phil,route_44,natu,24,35,57,33,30,42,30,42,Flying/Psychic,Medium Fast,13824,peck,Flying,35,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
416,fisher_wilton,route_44,seaking,25,35,79,55,41,41,49,43,Water,Medium Fast,15625,horn attack,Normal,65,1.0,False,peck,Flying,35,1.0,False,-,-,-,-,-,-,-,-,-,-
417,cooltrainer_cybil,route_44,butterfree,25,35,69,31,36,49,49,46,Bug/Flying,Medium Fast,15625,confusion,Psychic,50,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
418,fisher_edgar,route_44,remoraid,25,35,56,42,26,41,26,41,Water,Medium Fast,15625,aurora beam,Ice,65,1.0,False,bubblebeam,Water,65,1.0,False,psybeam,Psychic,65,1.0,False,water gun,Water,40,1.0,False
419,fisher_edgar,route_44,remoraid,25,35,56,42,26,41,26,41,Water,Medium Fast,15625,aurora beam,Ice,65,1.0,False,bubblebeam,Water,65,1.0,False,psybeam,Psychic,65,1.0,False,water gun,Water,40,1.0,False
420,pokemaniac_zach,route_44,rhyhorn,27,35,84,55,60,25,25,22,Ground/Rock,Slow,24603,fury attack,Normal,45,0.85,False,stomp,Normal,65,1.0,False,horn attack,Normal,65,1.0,False,-,-,-,-,-
421,cooltrainer_cody,blackthorn_city_gym,horsea,34,38,69,41,58,58,27,53,Water,Medium Fast,39304,twister,Dragon,40,1.0,False,water gun,Water,40,1.0,False,bubble,Water,20,1.0,False,-,-,-,-,-
422,cooltrainer_cody,blackthorn_city_gym,seadra,36,38,91,61,79,79,43,74,Water,Medium Fast,46656,twister,Dragon,40,1.0,False,bubble,Water,20,1.0,False,water gun,Water,40,1.0,False,-,-,-,-,-
423,cooltrainer_paul,blackthorn_city_gym,dratini,34,38,77,57,41,44,44,47,Dragon,Slow,49130,slam,Normal,80,0.75,False,twister,Dragon,40,1.0,False,wrap,Normal,15,0.85,False,-,-,-,-,-
424,cooltrainer_paul,blackthorn_city_gym,dratini,34,38,77,57,41,44,44,47,Dragon,Slow,49130,slam,Normal,80,0.75,False,twister,Dragon,40,1.0,False,wrap,Normal,15,0.85,False,-,-,-,-,-
425,cooltrainer_paul,blackthorn_city_gym,dratini,34,38,77,57,41,44,44,47,Dragon,Slow,49130,slam,Normal,80,0.75,False,twister,Dragon,40,1.0,False,wrap,Normal,15,0.85,False,-,-,-,-,-
426,cooltrainer_fran,blackthorn_city_gym,seadra,37,38,93,58,84,81,44,76,Water,Medium Fast,50653,twister,Dragon,40,1.0,False,bubble,Water,20,1.0,False,water gun,Water,40,1.0,False,-,-,-,-,-
427,cooltrainer_mike,blackthorn_city_gym,dragonair,37,38,98,76,59,62,62,65,Dragon,Slow,63316,slam,Normal,80,0.75,False,twister,Dragon,40,1.0,False,wrap,Normal,15,0.85,False,-,-,-,-,-
428,gym_leader_clair,blackthorn_city_gym,dragonair,37,38,100,72,61,66,66,66,Dragon,Slow,63316,Surf,Water,95,1.0,False,Slam,Normal,80,0.75,False,DragonBreath,Dragon,60,1.0,False,-,-,-,-,-
429,gym_leader_clair,blackthorn_city_gym,dragonair,37,38,100,72,61,66,66,66,Dragon,Slow,63316,Thunderbolt,Electric,95,1.0,False,Slam,Normal,80,0.75,False,DragonBreath,Dragon,60,1.0,False,-,-,-,-,-
430,gym_leader_clair,blackthorn_city_gym,dragonair,37,38,100,72,61,66,66,66,Dragon,Slow,63316,Ice Beam,Ice,95,1.0,False,Slam,Normal,80,0.75,False,DragonBreath,Dragon,60,1.0,False,-,-,-,-,-
431,gym_leader_clair,blackthorn_city_gym,kingdra,40,38,118,86,90,91,91,83,Dragon/Water,Medium Fast,64000,Surf,Water,95,1.0,False,DragonBreath,Dragon,60,1.0,False,Hyper Beam,Normal,75,0.9,False,-,-,-,-,-
432,pokemaniac_miller,mt_mortar,nidoking,17,39,57,39,33,36,33,36,Ground/Poison,Medium Slow,3120,double kick,Fighting,60,1.0,False,horn attack,Normal,65,1.0,False,poison sting,Poison,15,1.0,False,tackle,Normal,35,0.95,False
433,pokemaniac_miller,mt_mortar,nidoqueen,17,39,60,35,37,33,36,33,Ground/Poison,Medium Slow,3120,double kick,Fighting,60,1.0,False,scratch,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
434,super_nerd_markus,mt_mortar,slowpoke,19,39,66,33,32,23,23,13,Psychic/Water,Medium Fast,6859,water gun,Water,40,1.0,False,water gun,Water,40,1.0,False,tackle,Normal,35,0.95,False,tackle,Normal,35,0.95,False
435,cooltrainer_cara,dragons_den,horsea,33,39,68,36,59,56,26,52,Water,Medium Fast,35937,twister,Dragon,40,1.0,False,water gun,Water,40,1.0,False,bubble,Water,20,1.0,False,-,-,-,-,-
436,cooltrainer_cara,dragons_den,horsea,33,39,68,36,59,56,26,52,Water,Medium Fast,35937,twister,Dragon,40,1.0,False,water gun,Water,40,1.0,False,bubble,Water,20,1.0,False,-,-,-,-,-
437,blackbelt_kiyo,mt_mortar,hitmonlee,34,39,83,92,46,34,85,69,Fighting,Medium Fast,39304,hi jump kick,Fighting,85,0.9,False,jump kick,Fighting,70,0.95,False,rolling kick,Fighting,60,0.85,False,double kick,Fighting,60,1.0,False
438,blackbelt_kiyo,mt_mortar,hitmonchan,34,39,83,82,64,34,85,62,Fighting,Medium Fast,39304,mach punch,Fighting,40,1.0,False,fire punch,Fire,75,1.0,False,ice punch,Ice,75,1.0,False,thunderpunch,Electric,75,1.0,False
439,cooltrainer_cara,dragons_den,seadra,35,39,89,55,79,77,42,72,Water,Medium Fast,42875,twister,Dragon,40,1.0,False,bubble,Water,20,1.0,False,water gun,Water,40,1.0,False,-,-,-,-,-
440,twins_lea_&_pia,dragons_den,dratini,35,39,73,54,42,45,45,47,Dragon,Slow,53593,slam,Normal,80,0.75,False,twister,Dragon,40,1.0,False,wrap,Normal,15,0.85,False,-,-,-,-,-
441,twins_lea_&_pia,dragons_den,dratini,35,39,73,54,42,45,45,47,Dragon,Slow,53593,slam,Normal,80,0.75,False,twister,Dragon,40,1.0,False,wrap,Normal,15,0.85,False,-,-,-,-,-
442,super_nerd_hugh,mt_mortar,seadra,39,39,98,62,85,85,46,77,Water,Medium Fast,59319,twister,Dragon,40,1.0,False,bubble,Water,20,1.0,False,water gun,Water,40,1.0,False,-,-,-,-,-
443,cooltrainer_darin,dragons_den,dragonair,37,39,98,76,59,62,62,65,Dragon,Slow,63316,slam,Normal,80,0.75,False,twister,Dragon,40,1.0,False,wrap,Normal,15,0.85,False,-,-,-,-,-
444,hiker_erik,route_45,machop,24,40,67,48,32,25,25,25,Fighting,Medium Slow,10208,karate chop,Fighting,50,1.0,True,low kick,Fighting,50,0.9,False,-,-,-,-,-,-,-,-,-,-
445,hiker_erik,route_45,machop,24,40,67,48,32,25,25,25,Fighting,Medium Slow,10208,karate chop,Fighting,50,1.0,True,low kick,Fighting,50,0.9,False,-,-,-,-,-,-,-,-,-,-
446,cooltrainer_kelly,route_45,wartortle,24,40,66,38,49,40,47,38,Water,Medium Slow,10208,bite,Dark,60,1.0,False,water gun,Water,40,1.0,False,bubble,Water,20,1.0,False,tackle,Normal,35,0.95,False
447,cooltrainer_kelly,route_45,wartortle,24,40,66,38,49,40,47,38,Water,Medium Slow,10208,bite,Dark,60,1.0,False,water gun,Water,40,1.0,False,bubble,Water,20,1.0,False,tackle,Normal,35,0.95,False
448,cooltrainer_ryan,route_45,pidgeot,25,40,80,51,46,44,44,56,Flying/Normal,Medium Slow,11735,gust,Flying,40,1.0,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
449,hiker_michael,route_45,geodude,25,40,55,50,59,24,24,19,Ground/Rock,Medium Slow,11735,magnitude,Ground,71,1.0,False,rock throw,Rock,50,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-
450,hiker_michael,route_45,graveler,25,40,62,57,66,31,31,26,Ground/Rock,Medium Slow,11735,magnitude,Ground,71,1.0,False,rock throw,Rock,50,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-
451,hiker_michael,route_45,golem,25,40,75,65,74,36,41,31,Ground/Rock,Medium Slow,11735,magnitude,Ground,71,1.0,False,rock throw,Rock,50,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-
452,hiker_erik,route_45,graveler,27,40,66,45,71,33,33,28,Ground/Rock,Medium Slow,15244,magnitude,Ground,71,1.0,False,rock throw,Rock,50,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-
453,cooltrainer_kelly,route_45,marill,27,40,79,19,38,20,36,33,Water,Fast,15746,bubblebeam,Water,65,1.0,False,rollout,Rock,30,0.9,False,water gun,Water,40,1.0,False,tackle,Normal,35,0.95,False
454,blackbelt_kenji,route_45,machoke,28,40,87,66,48,37,43,34,Fighting,Medium Slow,17242,karate chop,Fighting,50,1.0,True,low kick,Fighting,50,0.9,False,-,-,-,-,-,-,-,-,-,-
455,cooltrainer_ryan,route_45,electabuzz,27,40,76,56,40,60,55,68,Electric,Medium Fast,19683,swift,Normal,60,1.0,False,quick attack,Normal,40,1.0,False,thunderpunch,Electric,75,1.0,False,-,-,-,-,-
456,hiker_timothy,route_45,diglett,27,40,42,40,22,28,33,60,Ground,Medium Fast,19683,dig,Ground,60,1.0,False,magnitude,Ground,71,1.0,False,scratch,Normal,40,1.0,False,-,-,-,-,-
457,hiker_timothy,route_45,dugtrio,27,40,55,53,36,36,47,74,Ground,Medium Fast,19683,dig,Ground,60,1.0,False,scratch,Normal,40,1.0,False,magnitude,Ground,71,1.0,False,tri attack,Normal,80,1.0,False
458,hiker_parry,route_45,onix,29,40,59,36,102,27,35,50,Ground/Rock,Medium Fast,24389,rage,Normal,20,1.0,False,rock throw,Rock,50,0.9,False,bind,Normal,15,0.75,False,tackle,Normal,35,0.95,False
459,hiker_bailey,route_46,geodude,13,42,33,28,33,14,14,12,Ground/Rock,Medium Slow,1261,rock throw,Rock,50,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
460,hiker_bailey,route_46,geodude,13,42,33,28,33,14,14,12,Ground/Rock,Medium Slow,1261,rock throw,Rock,50,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
461,hiker_bailey,route_46,geodude,13,42,33,28,33,14,14,12,Ground/Rock,Medium Slow,1261,rock throw,Rock,50,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
462,hiker_bailey,route_46,geodude,13,42,33,28,33,14,14,12,Ground/Rock,Medium Slow,1261,rock throw,Rock,50,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
463,hiker_bailey,route_46,geodude,13,42,33,28,33,14,14,12,Ground/Rock,Medium Slow,1261,rock throw,Rock,50,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
464,picnicker_erin,route_46,ponyta,16,42,42,34,25,28,28,37,Fire,Medium Fast,4096,ember,Fire,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
465,picnicker_erin,route_46,ponyta,16,42,42,34,25,28,28,37,Fire,Medium Fast,4096,ember,Fire,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
466,camper_ted,route_46,mankey,17,42,43,35,19,19,23,31,Fighting,Medium Fast,4913,karate chop,Fighting,50,1.0,True,low kick,Fighting,50,0.9,False,scratch,Normal,40,1.0,False,-,-,-,-,-
467,cooltrainer_megan,route_27,bulbasaur,32,43,75,40,44,51,51,41,Grass/Poison,Medium Slow,27021,razor leaf,Grass,55,0.95,True,vine whip,Grass,35,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
468,cooltrainer_megan,route_27,ivysaur,32,43,85,49,53,61,61,51,Grass/Poison,Medium Slow,27021,razor leaf,Grass,55,0.95,True,vine whip,Grass,35,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
469,cooltrainer_megan,route_27,venusaur,32,43,98,61,65,74,74,63,Grass/Poison,Medium Slow,27021,razor leaf,Grass,55,0.95,True,tackle,Normal,35,0.95,False,vine whip,Grass,35,1.0,False,-,-,-,-,-
470,cooltrainer_blake,route_27,quagsire,31,43,104,65,62,50,50,34,Ground/Water,Medium Fast,29791,slam,Normal,80,0.75,False,water gun,Water,40,1.0,False,-,-,-,-,-,-,-,-,-,-
471,cooltrainer_reena,route_27,nidoqueen,33,43,107,63,70,59,66,63,Ground/Poison,Medium Slow,29949,body slam,Normal,85,1.0,False,double kick,Fighting,60,1.0,False,scratch,Normal,40,1.0,False,tackle,Normal,35,0.95,False
472,psychic_gilbert,route_27,starmie,30,43,80,55,60,69,60,78,Psychic/Water,Slow,33750,bubblebeam,Water,65,1.0,False,rapid spin,Normal,20,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
473,psychic_gilbert,route_27,exeggcute,30,43,80,34,57,45,36,33,Grass/Psychic,Slow,33750,confusion,Psychic,50,1.0,False,barrage,Normal,45,0.85,False,-,-,-,-,-,-,-,-,-,-
474,cooltrainer_blake,route_27,magneton,33,43,81,53,72,89,56,59,Electric,Medium Fast,35937,tackle,Normal,35,0.95,False,thundershock,Electric,40,1.0,False,-,-,-,-,-,-,-,-,-,-
475,cooltrainer_blake,route_27,exeggcute,31,43,83,37,59,47,37,37,Grass/Psychic,Slow,37238,confusion,Psychic,50,1.0,False,barrage,Normal,45,0.85,False,-,-,-,-,-,-,-,-,-,-
476,cooltrainer_reena,route_27,starmie,31,43,83,55,65,71,62,83,Psychic/Water,Slow,37238,bubblebeam,Water,65,1.0,False,rapid spin,Normal,20,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
477,cooltrainer_reena,route_27,starmie,31,43,83,55,65,71,62,83,Psychic/Water,Slow,37238,bubblebeam,Water,65,1.0,False,rapid spin,Normal,20,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
478,psychic_gilbert,route_27,girafarig,34,43,97,65,54,71,54,68,Normal/Psychic,Medium Fast,39304,confusion,Psychic,50,1.0,False,stomp,Normal,65,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
479,cooltrainer_brian,route_27,sandslash,35,43,103,84,87,42,49,58,Ground,Medium Fast,42875,swift,Normal,60,1.0,False,slash,Normal,70,1.0,True,poison sting,Poison,15,1.0,False,scratch,Normal,40,1.0,False
480,bird_keeper_jose,route_27,farfetchd,35,43,87,56,49,51,54,52,Flying/Normal,Medium Fast,42875,fury attack,Normal,45,0.85,False,peck,Flying,35,1.0,False,-,-,-,-,-,-,-,-,-,-
481,fisher_scott,route_26,qwilfish,30,45,83,67,54,42,42,60,Poison/Water,Medium Fast,27000,pin missile,Bug,42,0.85,False,water gun,Water,40,1.0,False,poison sting,Poison,15,1.0,False,tackle,Normal,35,0.95,False
482,fisher_scott,route_26,qwilfish,30,45,83,67,54,42,42,60,Poison/Water,Medium Fast,27000,pin missile,Bug,42,0.85,False,water gun,Water,40,1.0,False,poison sting,Poison,15,1.0,False,tackle,Normal,35,0.95,False
483,cooltrainer_joyce,route_26,blastoise,32,45,97,62,76,64,77,62,Water,Medium Slow,27021,rapid spin,Normal,20,1.0,False,bite,Dark,60,1.0,False,water gun,Water,40,1.0,False,bubble,Water,20,1.0,False
484,cooltrainer_gaven,route_26,victreebel,32,45,98,80,51,74,48,57,Grass/Poison,Medium Slow,27021,razor leaf,Grass,55,0.95,True,vine whip,Grass,35,1.0,False,-,-,-,-,-,-,-,-,-,-
485,cooltrainer_gaven,route_26,kingler,32,45,82,96,83,42,42,60,Water,Medium Fast,32768,stomp,Normal,65,1.0,False,bubble,Water,20,1.0,False,vicegrip,Normal,55,1.0,False,-,-,-,-,-
486,cooltrainer_gaven,route_26,flareon,32,45,88,96,48,70,80,54,Fire,Medium Fast,32768,bite,Dark,60,1.0,False,quick attack,Normal,40,1.0,False,ember,Fire,40,1.0,False,tackle,Normal,35,0.95,False
487,cooltrainer_jake,route_26,parasect,33,45,87,76,63,49,63,32,Bug/Grass,Medium Fast,35937,leech life,Bug,20,1.0,False,scratch,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
488,fisher_scott,route_26,seaking,34,45,103,73,54,54,64,56,Water,Medium Fast,39304,fury attack,Normal,45,0.85,False,horn attack,Normal,65,1.0,False,peck,Flying,35,1.0,False,-,-,-,-,-
489,cooltrainer_jake,route_26,golduck,35,45,106,71,65,77,66,72,Water,Medium Fast,42875,confusion,Psychic,50,1.0,False,scratch,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
490,psychic_richard,route_26,espeon,36,45,98,58,53,104,79,89,Psychic,Medium Fast,46656,psybeam,Psychic,65,1.0,False,swift,Normal,60,1.0,False,quick attack,Normal,40,1.0,False,confusion,Psychic,50,1.0,False
491,cooltrainer_joyce,route_26,pikachu,36,45,76,49,35,46,39,78,Electric,Medium Fast,46656,thunderbolt,Electric,95,1.0,False,slam,Normal,80,0.75,False,quick attack,Normal,40,1.0,False,thundershock,Electric,40,1.0,False
492,cooltrainer_beth,route_26,rapidash,36,45,98,82,64,68,68,89,Fire,Medium Fast,46656,fire spin,Fire,15,0.7,False,stomp,Normal,65,1.0,False,ember,Fire,40,1.0,False,tackle,Normal,35,0.95,False
493,rival_silver,victory_road,sneasel,34,47,91,78,51,37,64,92,Dark/Ice,Medium Slow,33084,fury swipes,Normal,54,0.8,False,faint attack,Dark,60,1.0,False,quick attack,Normal,40,1.0,False,scratch,Normal,40,1.0,False
494,rival_silver,victory_road,haunter,35,47,87,49,45,94,52,80,Ghost/Poison,Medium Slow,36435,lick,Ghost,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
495,rival_silver,victory_road,kadabra,35,47,83,38,35,98,63,87,Psychic,Medium Slow,36435,future sight,Psychic,80,0.9,False,psybeam,Psychic,65,1.0,False,confusion,Psychic,50,1.0,False,-,-,-,-,-
496,rival_silver,victory_road,magneton,34,47,88,54,78,95,61,61,Electric,Medium Fast,39304,tackle,Normal,35,0.95,False,thundershock,Electric,40,1.0,False,-,-,-,-,-,-,-,-,-,-
497,rival_silver,victory_road,golbat,36,47,110,71,64,61,68,79,Flying/Poison,Medium Fast,46656,wing attack,Flying,60,1.0,False,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-
498,rival_silver,victory_road,feraligatr,38,47,124,94,90,74,77,74,Water,Medium Slow,47846,slash,Normal,70,1.0,True,bite,Dark,60,1.0,False,rage,Normal,20,1.0,False,scratch,Normal,40,1.0,False
499,rival_silver,victory_road,meganium,38,47,124,94,90,74,77,74,Grass,Medium Slow,47846,body slam,Normal,85,1.0,False,razor leaf,Grass,55,0.95,True,tackle,Normal,35,0.95,False,-,-,-,-,-
500,rival_silver,victory_road,typhlosion,38,47,124,94,90,74,77,74,Fire,Medium Slow,47846,flame wheel,Fire,60,1.0,False,quick attack,Normal,40,1.0,False,ember,Fire,40,1.0,False,tackle,Normal,35,0.95,False
501,kanto_elite_four_koga,indigo_plateau_pokemon_league,ariados,40,48,114,87,70,63,63,47,Bug/Poison,Fast,51200,fury swipes,Normal,54,0.8,False,leech life,Bug,20,1.0,False,constrict,Normal,10,1.0,False,poison sting,Poison,15,1.0,False
502,kanto_elite_four_will,indigo_plateau_pokemon_league,xatu,40,48,110,75,70,91,71,91,Flying/Psychic,Medium Fast,64000,Quick Attack,Normal,40,1.0,False,Future Sight,Psychic,80,0.9,False,Psychic,Psychic,90,1.0,False,-,-,-,-,-
